problem,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99
f21_i1,0.059242666,-0.23237616,0.21166366,-0.16991201,-0.29292867,0.24103987,-0.19074096,-0.25108913,0.2713571,-0.20880504,0.24416548,-0.21442933,0.20140895,-0.117772974,0.14326333,-0.18218158,-0.32020736,0.22440235,-0.110286735,0.18248694,-0.20852564,-0.116412394,-0.105564654,0.2028538,-0.21327873,0.121786065,0.15870948,0.2151043,0.19511078,0.24968569,0.17260526,-0.2358075,0.17558852,0.106799,0.1420119,0.17866032,0.16878985,0.14893234,0.15493438,-0.20682763,-0.24486166,0.21276836,0.14355971,-0.26495928,0.20541124,0.18523248,0.13658158,0.17486435,-0.24418557,0.18786004,-0.09924177,0.20211166,0.23381113,0.24388665,0.20376903,0.14545518,-0.14350832,-0.21174398,-0.1514451,0.22667308,0.24534133,0.20372616,-0.18098718,-0.26213714,-0.22836922,-0.23812397,-0.21721388,0.029814042,-0.22043695,0.04427662,0.161059,0.3038847,0.064365305,-0.28256354,-0.267785,0.18187846,0.18838705,-0.1599926,-0.15638243,0.15775739,-0.0060778563,-0.17935407,-0.098306485,-0.21265298,0.16944999,-0.17144889,-0.083506815,0.18591645,-0.15111478,0.04408429,-0.18673928,0.119802885,0.002728465,0.25855932,0.23006701,-0.2661393,-0.21636544,0.15264824,0.24057299,0.22853762
f21_i2,0.16737175,-0.14821456,0.05427444,-0.23728034,-0.07406619,0.14211248,-0.15499693,-0.1072257,0.12122567,-0.22837558,0.26014596,-0.2526827,0.102984674,-0.2223657,0.2632373,-0.2212989,-0.16707887,0.21039103,0.03604881,0.14577214,-0.2576826,-0.050599005,-0.19037454,0.24730518,-0.2723451,0.18901397,0.081828825,0.23950635,0.20304911,0.14050576,0.2686766,-0.21734105,0.19635803,0.26478332,0.120068245,0.24526164,0.22633652,0.2580395,0.23795457,-0.18013968,-0.27792138,0.10714617,0.19748142,-0.17812467,0.21461295,0.25125456,0.21969837,0.23345213,-0.19177274,0.043227967,-0.10197712,0.1206292,0.17724492,0.124979556,0.2715316,0.30990523,-0.22299491,-0.25452998,-0.16853715,0.04204788,0.13015403,0.19714047,-0.17346956,-0.12657946,-0.18632762,-0.25796804,-0.23871113,0.110925786,-0.24093732,0.23595262,0.11423797,0.30391896,-0.120246366,-0.28921008,-0.21472375,0.34217504,0.24130724,-0.20187362,-0.19543162,0.20784968,0.06981833,-0.18399212,-0.21442196,-0.17809698,0.10862576,-0.18336535,-0.28291228,0.0888386,-0.18876556,0.12549752,-0.22993632,0.20704076,-0.028023185,0.0771306,0.232175,-0.17028826,-0.15049492,0.09477695,0.13827026,0.26576462
f21_i3,0.12792699,-0.28216824,0.16360903,-0.18740383,-0.2605681,0.18339095,-0.17296891,-0.1084528,0.20903876,-0.26156938,0.1425105,-0.22819978,0.1611886,-0.17574209,0.1418541,-0.2585534,-0.20638767,0.22815715,-0.14367053,0.20999673,-0.14717591,-0.15939774,-0.11267469,0.27352905,-0.28732842,0.23777115,0.05378292,0.18054123,0.14396,0.1302918,0.28466657,-0.17290257,0.15756015,0.2569423,0.18294692,0.22476439,0.19691135,0.20945148,0.090400815,-0.23694517,-0.18865898,0.29744452,0.09522131,-0.24255063,0.17207,0.1637244,0.28177825,0.18729128,-0.21938577,0.19914284,-0.22346321,0.14736594,0.031107306,0.27886543,0.24082455,0.11806351,-0.23939551,-0.24577713,-0.29389057,-0.009998553,0.24120708,0.24239013,-0.16989401,-0.34804174,-0.28495175,-0.17275812,-0.25352505,0.21015532,-0.26604024,0.086196594,0.116183124,0.22019516,-0.25107008,-0.26554382,-0.22525224,0.24984491,0.22011161,-0.013433096,-0.15880376,0.28270286,-0.019323811,-0.26428872,0.22738712,-0.2270838,0.19435295,-0.21425746,-0.1358939,0.097933374,-0.25910127,0.24458791,-0.22957522,0.10968763,-0.03527643,0.27666202,0.20968992,-0.2306828,-0.11526002,0.15714148,0.23936088,0.23429887
f21_i4,0.20997381,-0.15013386,0.25148928,-0.19796133,-0.09234717,0.24417658,-0.23862442,-0.1599189,0.24972138,-0.17774644,0.19358456,-0.15083769,0.1610321,-0.22221434,0.117182516,-0.11010602,-0.28774506,0.18559998,-0.034577847,0.13484113,-0.2400149,-0.27293667,-0.12426512,0.14378051,-0.1836326,0.14269628,0.09146911,0.21581286,0.22152357,0.19152464,0.09106922,-0.15438236,0.17959055,0.10243203,0.10576654,0.09149826,0.27268285,-0.0788413,0.21762776,-0.24334836,-0.21091828,0.21431455,0.25288665,-0.25291055,0.16284826,0.17016561,0.14443353,0.12580806,-0.17829262,0.18034858,-0.21389426,0.24769498,0.17708798,0.2552997,0.2904822,0.20170829,-0.13953261,-0.12819555,-0.2920891,0.05912638,0.15410975,0.25298655,-0.15792017,-0.19285731,-0.29266125,-0.2821564,-0.22386888,0.22440979,-0.1712989,0.19219278,0.19800763,0.21413636,-0.07063444,-0.3070426,-0.16287103,0.19994876,0.22931764,-0.15585797,-0.19554605,0.16830824,0.18585256,-0.1783465,-0.003044889,-0.1980775,0.22983794,-0.19291401,-0.27625516,0.2139486,-0.22719133,0.21838398,-0.13277693,0.114248365,-0.09299595,0.029517356,0.25276673,-0.21118066,-0.20707777,0.18037851,0.31703675,0.1713488
f21_i5,0.23201643,-0.24157003,0.22118804,-0.20629418,-0.21426041,0.0683505,-0.1497473,-0.15055247,0.2051834,-0.13434653,0.2471676,-0.21093538,0.19129425,-0.21005726,0.14958927,-0.28486216,-0.2671097,0.15275222,0.19437176,0.265209,-0.15281002,-0.19934049,-0.039045963,0.18645675,-0.235025,0.20753086,0.1381289,0.27038917,0.15166482,0.15023196,0.10734103,-0.25638786,0.2926411,0.2254622,0.13621041,0.07764282,0.22301443,0.039853882,0.20413649,-0.13590267,-0.1912543,0.16701676,0.24298213,-0.23254263,0.19620907,0.20185387,0.3237733,0.21054752,-0.15113457,0.25810465,-0.24648209,0.14476891,0.22896992,0.18700425,0.15362781,0.21108662,-0.17952015,-0.19103757,-0.19305375,0.22726579,0.10864084,0.20546737,-0.1797881,-0.22437838,-0.19932054,-0.21662034,-0.18905093,0.25056958,-0.23363063,0.15728526,0.13756876,0.23839363,0.060014315,-0.13978882,-0.11969669,0.1684572,0.21274032,-0.16857983,-0.25049433,0.16344081,0.090933375,-0.21330824,0.14040643,-0.21999511,0.24653672,-0.118144944,-0.21800983,0.21364364,-0.1328238,0.28831437,-0.22201085,0.098937064,-0.07493757,0.20557304,0.14446302,-0.16280615,-0.19919951,0.12223511,0.28357413,0.18992011
f22_i1,0.13338289,-0.19660476,0.017583968,-0.18048264,-0.21369962,0.26286283,-0.25587285,-0.17592505,0.17452434,-0.23123387,0.18581322,-0.2204583,0.23417868,-0.16155425,0.1961381,-0.19277722,-0.1387964,0.23071106,0.04957346,0.18794009,-0.2094536,-0.29082054,-0.29650167,0.2772823,-0.2381715,0.20172322,0.06436578,0.25875604,0.1911628,0.07566632,0.1115216,-0.23449218,0.12163271,0.011432389,0.2212589,0.113645546,0.23458646,0.23881097,0.20580615,-0.065006875,-0.15359883,0.090224236,0.2117872,-0.1644999,0.10237918,0.21325384,0.24923064,0.20265056,-0.17991063,0.13269493,-0.14084232,0.22845446,0.23660745,0.10974953,0.22935727,0.16303317,-0.17472424,-0.14750655,-0.097336255,-0.0037280102,0.21768692,0.11995369,-0.18398023,-0.25109717,-0.16863444,-0.19823334,-0.25127614,0.20077024,-0.24382527,0.17986667,0.1935448,0.1744262,0.01236275,-0.12826613,-0.11935561,0.24602099,0.19882931,-0.1901219,-0.26840958,0.33144203,0.010075752,-0.1345753,-0.13233727,-0.25357607,0.09773259,-0.26767963,-0.050164513,0.29762277,-0.20267579,0.050973028,-0.27741805,0.2517389,0.065356635,0.2596974,0.21322338,-0.249512,-0.13324426,0.25645477,0.1829513,0.2516403
f22_i2,0.24921384,-0.20875387,0.202931,-0.13582848,-0.17432739,0.23419157,-0.16310029,-0.19169837,0.14022334,-0.15064222,0.27590096,-0.15476501,0.27201957,-0.21161889,0.17279899,-0.24914959,-0.19145323,0.28491607,-0.1310954,0.18254977,-0.14156489,-0.29014182,-0.09779027,0.1351117,-0.19552782,0.19100878,0.10173687,0.23520778,0.14953446,0.1972059,0.1428031,-0.16458067,0.1537789,0.007529825,0.20860958,0.24712147,0.17521839,0.14944364,0.2690967,-0.17617942,-0.16764623,0.27861768,0.213297,-0.239251,0.11856895,0.12999606,0.1454679,0.170155,-0.14515822,0.28700474,-0.2025343,0.22902568,0.25172585,0.24790867,0.22760066,0.13077088,-0.2829132,-0.07977135,-0.24863476,0.070775345,0.27484596,0.28149763,-0.30966395,-0.073038235,-0.22602691,-0.15587358,-0.13738532,0.2148288,-0.2241245,0.23142196,0.060078654,0.15176679,-0.20214285,-0.2705725,-0.19780995,0.31225753,0.18960668,-0.16457886,-0.14930639,0.17596829,0.20285927,-0.21096212,-0.29231358,-0.24205026,0.12439115,-0.2191202,-0.10619994,0.2286097,-0.11356775,-0.07880394,-0.1817961,0.13585906,0.053549647,0.09960771,0.19107613,-0.21759158,-0.14316092,0.03807187,0.22377276,0.1999676
f22_i3,0.2796646,-0.29212016,0.060157914,-0.1746637,-0.15369162,0.20872414,-0.20297176,-0.23717625,0.21938287,-0.2724951,0.17314611,-0.20509192,0.11734962,-0.25006485,0.17493054,-0.14238662,-0.17438619,0.1214782,-0.09948864,0.07710995,-0.24454682,-0.15077612,-0.19561306,0.22131255,-0.11786457,0.28664407,0.23766455,0.21249875,0.15329577,0.23693039,0.16287696,-0.1831072,0.24490339,0.14647634,0.13205877,0.15372343,0.21812527,0.11444531,0.16231784,-0.21240741,-0.20194083,0.23877631,0.11769396,-0.26108566,0.2166081,0.10449693,0.18725549,0.2507303,-0.19350074,0.30040574,-0.10248609,0.14733726,0.27445325,0.1864132,0.18576142,0.10503791,-0.20240153,-0.18052343,-0.1614854,0.101111434,0.18822703,0.2752439,-0.23728539,-0.06350813,-0.24248198,-0.25308648,-0.22256161,0.07155688,-0.18049914,0.2616399,0.16615811,0.31866226,0.02967638,-0.097193435,-0.26087952,0.17380068,0.2069614,-0.115918644,-0.18474232,0.26515535,-0.060045637,-0.13413593,-0.022136133,-0.2896412,0.12890245,-0.11408236,-0.11804133,0.16800839,-0.16322374,0.10566877,-0.19371781,0.22427213,0.25324225,0.21113716,0.20942645,-0.2112008,-0.18304576,0.12285148,0.22434087,0.2231306
f22_i4,0.1921128,-0.21863542,0.16256863,-0.18560211,-0.2700091,0.12438372,-0.13035564,-0.1986417,0.15438525,-0.27890918,0.25432602,-0.24365647,0.13029337,-0.1940861,0.22443564,-0.2033302,-0.25683376,0.18016429,-0.037723627,0.20260754,-0.12910828,-0.066792555,-0.15200743,0.18814749,-0.24481678,0.18192567,0.048364025,0.23917109,0.17330568,0.23189728,0.10229478,-0.20369408,0.13964775,0.014045122,0.2024149,0.16519958,0.21610957,0.20263289,0.08052353,-0.17863841,-0.15230025,0.14566883,0.19484507,-0.21296336,0.23549335,0.13685404,0.25067073,0.24010618,-0.2109414,0.19441463,-0.14846204,0.21258733,0.17204267,0.26406538,0.14641984,0.106374264,-0.15832838,-0.24222878,-0.21875124,0.0229066,0.28230134,0.24874488,-0.22827195,-0.21927992,-0.17952009,-0.24738497,-0.26053345,0.38617447,-0.21152611,0.099519975,0.276387,0.3411869,-0.07028164,-0.13450903,-0.1823281,0.13588253,0.22584242,-0.11240642,-0.14361551,0.07500318,-0.20379773,-0.116228275,0.09218879,-0.20912431,0.22097182,-0.20688376,-0.120158166,0.097814366,-0.14862297,0.17000529,-0.1601954,0.2610712,-0.23749487,0.263084,0.15127443,-0.2114471,-0.17317553,0.22891048,0.21813883,0.20882398
f22_i5,0.3010066,-0.24048796,0.15178654,-0.21411651,-0.21197878,0.18992226,-0.21703754,-0.24973258,0.20137253,-0.17398252,0.12567414,-0.2357866,0.29041952,-0.28501102,0.26649404,-0.16528426,-0.20094363,0.22210503,0.24972486,0.1744177,-0.22326982,-0.25918758,-0.16141051,0.22875844,-0.2637414,0.15726784,0.15907553,0.17596848,0.24192336,0.32650405,0.120797195,-0.13410409,0.101649165,0.21655796,0.09681126,0.22487669,0.31293803,0.20189238,0.23370278,-0.1999646,-0.23029839,0.14661144,0.17439185,-0.29801616,0.22925362,0.15735327,0.27345803,0.12852216,-0.3215817,0.12117022,-0.15841122,0.2047324,0.19233975,0.16124117,0.102012135,0.10694065,-0.17968397,-0.26651657,-0.25644544,0.17703593,0.20858684,0.23008049,-0.13056272,-0.11382718,-0.20480272,-0.19759649,-0.254331,0.24073726,-0.26278207,0.24007565,0.17737707,0.24187939,-0.21784812,-0.13740103,-0.2230734,0.18287903,0.20855848,-0.16750892,-0.25280955,0.18997653,0.08005171,-0.117490895,0.03337608,-0.1734152,0.1365343,-0.17064433,-0.13095967,0.2275452,-0.22694919,-0.07320243,-0.13722749,0.22590014,-0.014521063,0.03602199,0.15943867,-0.17038502,-0.25935403,0.10851262,0.21616124,0.16717443
f23_i1,0.23586145,-0.12224466,0.10661499,-0.21634622,-0.13494664,0.19673388,-0.23291512,-0.18588156,0.17828305,-0.1640071,0.24092378,-0.19321384,0.20258516,-0.20013629,0.22652052,-0.25955892,-0.27646512,0.2206407,-0.030063182,0.16218673,-0.09798447,-0.07947453,-0.16302146,0.18420155,-0.22888052,0.078223206,0.10455326,0.16558406,0.22790618,0.23597635,0.21526915,-0.23001629,0.21879818,0.22375044,0.14823805,0.16037047,0.2256971,0.23106289,0.12223925,-0.21474038,-0.12422221,0.10388868,0.23189548,-0.21178022,0.1903641,0.17326494,0.20685406,0.09785742,-0.24646571,0.20057367,-0.09931806,0.093590945,0.16516359,0.2049788,0.2631081,0.22087736,-0.20584911,-0.24427104,-0.21414672,0.013948333,0.20418616,0.2756594,-0.20193839,-0.16725016,-0.32141685,-0.2959424,-0.26660645,0.19409776,-0.22627977,0.15356529,0.2670332,0.26322794,-0.13743526,-0.23011187,-0.18394686,0.23069726,0.27840683,-0.21142296,-0.17181441,0.19556001,0.12311715,-0.12077462,0.12711447,-0.19609295,0.28819188,-0.12310193,-0.19985433,0.20629355,-0.20195125,-0.058481894,-0.17996134,0.2065284,0.24948339,0.19438048,0.22746308,-0.18820257,-0.16214177,0.27323693,0.15938112,0.17559355
f23_i2,0.1604276,-0.121340536,0.14071952,-0.27743575,-0.17795658,0.23469067,-0.21981488,-0.22365583,0.19262634,-0.15992884,0.17991503,-0.22756062,0.1287156,-0.2698854,0.18613638,-0.21455325,-0.15617289,0.2150029,-0.10378641,0.12277094,-0.16916066,-0.21375051,-0.20576902,0.15961143,-0.21432248,0.2072027,0.17434789,0.20181897,0.12304461,0.0808643,0.18213734,-0.23420265,0.08724578,0.113053046,0.24969341,0.08798305,0.23758005,0.08529234,0.29253805,-0.25451577,-0.24629617,0.2012608,0.12731342,-0.1814322,0.26183134,0.31095064,0.18585679,0.15564805,-0.18316922,0.1739926,-0.13150163,0.19704834,0.1524077,-0.069743104,0.16665214,0.18391544,-0.23048037,-0.16037749,-0.19283363,0.25054505,0.2343601,0.22952043,-0.10847584,-0.035772078,-0.21190208,-0.24844798,-0.25243598,0.17937282,-0.21399619,0.20489468,0.19943172,0.1687408,-0.19367369,-0.16752765,-0.21157067,0.13641904,0.25048825,-0.19089887,-0.175512,0.16907838,0.010388612,-0.28746802,-0.027901161,-0.1618654,0.2935562,-0.27357748,-0.07360339,0.2340975,-0.15607834,0.080265075,-0.16081364,0.248943,0.24723831,0.26457065,0.1337597,-0.11826095,-0.20621635,0.09049974,0.27574116,0.22667585
f23_i3,0.12599833,-0.22364308,0.107712254,-0.15623169,-0.27705392,0.21431042,-0.18663046,-0.19614407,0.14665051,-0.20605667,0.22114809,-0.14557227,0.2246437,-0.24280468,0.18109845,-0.2062612,-0.19572945,0.112282835,0.06353156,0.20640141,-0.22535709,-0.3455016,-0.35339737,0.21963544,-0.25794744,0.14037013,0.20863543,0.12162515,0.14557484,0.115913354,0.14916344,-0.20642576,0.22443584,0.099765465,0.20893061,0.255464,0.31782225,0.09254486,0.14187221,-0.2123709,-0.18342113,0.24230716,0.22599913,-0.24410988,0.19996238,0.15071343,0.19876738,0.2073065,-0.22488828,0.30039072,-0.251572,0.1745705,0.17832243,0.07187796,0.2288228,0.17872588,-0.20370817,-0.13065985,-0.24847251,0.009747325,0.2959438,0.21070108,-0.18615714,-0.20332238,-0.29885295,-0.2506821,-0.23400009,0.2615853,-0.10425948,0.11653706,0.19104218,0.12588842,-0.07518422,-0.20047098,-0.22779992,0.25212586,0.2155907,-0.16422518,-0.21524622,0.2372675,0.05358467,-0.2419676,0.16793407,-0.24724327,0.26043996,-0.17106476,-0.18393429,0.20606667,-0.2568597,-0.059361406,-0.18542215,0.16178462,0.14461641,0.03335116,0.17282254,-0.25753704,-0.16012113,0.18666276,0.20072857,0.20759629
f23_i4,0.1417982,-0.16243799,0.14651701,-0.23585896,-0.30087388,0.073311925,-0.14518142,-0.20121506,0.041572567,-0.105956316,0.23964863,-0.20381108,0.26405832,-0.23036055,0.28710505,-0.18085869,-0.1895262,0.21855503,0.12740609,0.18831527,-0.23256175,-0.23697785,-0.18026467,0.22868378,-0.26001877,0.26269734,0.23789895,0.26312503,0.13279483,0.15098865,0.103338145,-0.20539859,0.12478035,0.12314753,0.22331685,0.2199328,0.08372784,0.06697757,0.16497236,-0.18887319,-0.27630675,0.22276212,0.21939626,-0.2409479,0.18126352,0.2504523,0.25782436,0.17074567,-0.17991129,0.2243005,-0.12355314,0.102069505,0.2021806,0.20658253,0.122574836,0.27939406,-0.16036767,-0.20991638,-0.09148502,0.021127714,0.16989335,0.23774196,-0.19419335,-0.14156932,-0.23739775,-0.22217011,-0.26117763,0.15265134,-0.21004745,0.15328278,0.29545006,0.14508766,-0.19170906,-0.20719337,-0.15413527,0.10143122,0.21344124,-0.18342791,-0.23200326,0.17839897,-0.1246971,-0.33536148,0.070072696,-0.17436382,0.23081881,-0.23267396,-0.2605154,0.23504099,-0.18686466,-0.023305913,-0.19912817,0.13825518,0.080501884,0.14496496,0.06722341,-0.1584367,-0.19183648,0.24669676,0.2031122,0.13974032
f23_i5,0.23068194,-0.17180306,0.17083472,-0.19540645,-0.28708583,0.22964366,-0.22387955,-0.24329013,0.22647227,-0.16639346,0.2982759,-0.281246,0.13305621,-0.13638593,0.20749807,-0.15002932,-0.25122294,0.1713143,0.096967846,0.22479762,-0.065275095,-0.19806825,-0.23336184,0.18661863,-0.2199433,0.104650244,0.10746785,0.12855627,0.22123484,0.28335997,0.064925425,-0.18828629,0.2764693,0.13284212,0.20513915,0.10523851,0.1548665,0.09200357,0.21573643,-0.22507308,-0.17622726,0.2472899,0.2076016,-0.3337484,0.18220226,0.08027242,0.28637734,0.23519906,-0.28410622,0.21707815,-0.15302546,0.20310442,0.11702922,0.16555053,0.16788812,0.09033568,-0.21321969,-0.22179456,-0.2088643,0.113918334,0.23975275,0.2542174,-0.2369185,-0.15219411,-0.24739674,-0.2774185,-0.21373786,0.29530838,-0.26297873,0.21558355,0.19018526,0.2033873,-0.03207729,-0.14382699,-0.23278587,0.23225889,0.20772412,-0.08480067,-0.12954389,0.2675619,0.023637127,-0.29666874,-0.0065416694,-0.26925215,0.20284617,-0.13737509,-0.16963217,0.28505793,-0.19422004,0.1516664,-0.20798965,0.172605,0.1524831,0.22343427,0.23482732,-0.19736864,-0.12719461,0.16564761,0.3185068,0.28750247
f24_i1,0.13635586,-0.25135538,0.2731365,-0.28132436,-0.19717017,0.2358952,-0.19119623,-0.13919498,0.18528101,-0.19812708,0.10350128,-0.28800967,0.21213505,-0.1969541,0.1351437,-0.23834439,-0.15981156,0.24542868,0.01568172,0.104577236,-0.11202979,-0.18339877,-0.076775715,0.16227679,-0.23726006,0.12511966,0.16840193,0.2973028,0.16642457,0.26224312,0.27439892,-0.20278443,0.13975342,0.11222816,0.14916262,0.13551144,0.20082381,0.0025317718,0.15925689,-0.22908469,-0.1860632,0.16993918,0.17867768,-0.27551842,0.20092551,0.09169631,0.20195468,0.13123709,-0.28529322,0.2786624,-0.20836863,0.13784847,0.17485602,0.09845646,0.23603359,0.17420101,-0.14386073,-0.19926019,-0.15200791,0.12410164,0.15348563,0.27043152,-0.16767855,-0.07266845,-0.2961371,-0.12607476,-0.18821418,0.23453371,-0.19162413,0.24365972,0.3029533,0.25350577,-0.023388764,-0.28621402,-0.2448932,0.30269307,0.17512889,-0.24235095,-0.23704115,0.16086581,-0.019989308,-0.15571159,0.02732269,-0.17001371,0.20482403,-0.19356577,-0.16794075,0.16544321,-0.122775435,-0.06809798,-0.18361951,0.18974873,0.0974329,0.09693618,0.27610794,-0.22744042,-0.21990977,0.19813858,0.22768492,0.130925
f24_i2,0.26472458,-0.20196646,-0.029600905,-0.15271121,-0.17559859,0.22992639,-0.15998714,-0.17750415,0.21455008,-0.2891759,0.22585148,-0.25580776,0.20658201,-0.20320682,0.19282773,-0.09585447,-0.16304965,0.25076464,0.013202447,0.13275133,-0.13628453,-0.27925307,-0.09454945,0.14888254,-0.15146852,0.12646455,0.081505805,0.1900645,0.2855655,0.22610083,0.17875744,-0.2012072,0.19988935,0.22825459,0.12739244,0.16988531,0.25867254,0.22132564,0.28574082,-0.13905291,-0.16328286,0.3010382,0.17250542,-0.26864442,0.1612973,0.17308976,0.20535524,0.13099666,-0.28893635,0.2396569,-0.18723424,0.15224251,0.3384405,0.25415146,0.15510412,0.15901668,-0.17641495,-0.2324667,-0.19658041,0.15675557,0.20485993,0.24845177,-0.24365127,-0.08792716,-0.2566508,-0.21589202,-0.30885622,0.052144244,-0.2789756,0.19031534,0.1032264,0.23054531,-0.0045673037,-0.31137213,-0.25227308,0.28306097,0.14293027,-0.18187322,-0.16129768,0.18046217,-0.12253096,-0.22101445,0.07934978,-0.20473501,0.15893841,-0.20474985,-0.16332537,0.17818,-0.25871378,-0.2963857,-0.21477056,0.100704774,0.16243348,0.09042889,0.24975128,-0.21188797,-0.2643323,0.23131199,0.23842162,0.20192918
f24_i3,0.13583234,-0.107688755,0.28284675,-0.21215299,-0.2397534,0.11328136,-0.27741128,-0.14867866,0.2546312,-0.17739397,0.14473005,-0.26306686,0.12520885,-0.22767928,0.21302119,-0.2872258,-0.20214735,0.12894572,0.09142486,0.12762423,-0.23215775,-0.23213752,-0.09033707,0.19347651,-0.17841476,0.2612565,0.22474223,0.228986,0.227257,0.16703145,0.14562346,-0.16026439,0.21972093,0.1509772,0.26326716,0.18566789,0.19411065,0.100122884,0.14305654,-0.19102114,-0.18613702,0.27600673,0.271261,-0.23255435,0.19201648,0.14253448,0.309131,0.14929457,-0.21388516,0.043127112,-0.2820192,0.14201628,0.18137595,0.12024139,0.1245695,0.296826,-0.13942845,-0.20268019,-0.18511742,0.15187643,0.1037013,0.23876442,-0.2678279,-0.040675253,-0.25914112,-0.20183663,-0.19805251,0.19048382,-0.21289487,0.10619758,0.26180238,0.19575742,-0.019354211,-0.23134094,-0.17457153,0.20808506,0.17218482,-0.12305484,-0.1355176,0.17418115,-0.076752536,-0.23901698,-0.1736024,-0.18437429,0.09864862,-0.19739611,-0.14988853,0.2740111,-0.1608573,0.14239724,-0.28502184,0.106510185,-0.012060494,0.08772526,0.1430768,-0.14988673,-0.17400934,0.17849207,0.20440401,0.13692667
f24_i4,0.11051338,-0.249137,0.18352863,-0.19070762,-0.17757252,0.2425015,-0.22302473,-0.14513557,0.14391068,-0.22870046,0.09265355,-0.11477062,0.18525365,-0.24268582,0.15468195,-0.093106754,-0.2970905,0.23670404,-0.1279888,0.1277002,-0.21837404,-0.18802801,-0.1573403,0.19254443,-0.2034679,0.22030053,0.18741836,0.2578484,0.15928504,0.23910668,0.11590081,-0.198026,0.122838296,0.23256084,0.17988762,0.20957334,0.18441072,0.30761707,0.07012179,-0.13135667,-0.21898176,0.2704529,0.2536924,-0.1503822,0.14874366,0.28302145,0.23685534,0.11679399,-0.27523878,0.21574776,-0.28303996,0.10263109,0.14829382,0.111268066,0.22596589,0.1933195,-0.15839604,-0.18528964,-0.18198371,0.20563124,0.26182792,0.23141621,-0.13274868,-0.33271247,-0.2761064,-0.256226,-0.23009469,0.18361768,-0.115543894,0.21087176,0.1810761,0.18143296,-0.08943207,-0.097774915,-0.2216038,0.27979434,0.22127998,-0.13576716,-0.19229706,0.11010986,-0.15032083,-0.18528073,-0.22115307,-0.27285436,0.20324115,-0.29105136,-0.12264172,0.15438741,-0.20604362,-0.11337947,-0.1675325,0.12999913,0.08568495,0.1949467,0.2964027,-0.16297849,-0.25344065,0.24399962,0.2392102,0.24268273
f24_i5,0.16528776,-0.20324312,0.120107576,-0.20762101,-0.2562667,0.20859818,-0.16035508,-0.13820642,0.21922798,-0.18252188,0.23090261,-0.29647285,0.1533356,-0.20238435,0.18495435,-0.19041967,-0.2963667,0.15477134,0.08956322,0.15372148,-0.26250744,-0.13189021,-0.23058294,0.1435069,-0.21202768,0.064543806,0.20288749,0.16639584,0.247713,0.24896173,0.25998282,-0.19793724,0.16128306,0.11864654,0.23882999,0.22706735,0.10925211,0.13832179,0.2112251,-0.22268319,-0.17264357,0.27609062,0.12694077,-0.2801287,0.18352656,0.22836125,0.21647881,0.26997367,-0.1878708,0.2663067,-0.27510405,0.18879788,0.42031723,0.17386228,0.25127903,0.20106283,-0.15367915,-0.24863096,-0.19583362,0.19054312,0.21614172,0.13549742,-0.2075467,-0.0455088,-0.14177822,-0.23895454,-0.10908101,0.21894914,-0.15629971,0.07695827,0.2800913,0.17450882,0.018038059,-0.2552779,-0.2698141,0.18964168,0.19289806,-0.24096657,-0.090368845,0.2711316,-0.054425307,-0.12810925,-0.086610824,-0.21122837,0.1680053,-0.1177267,-0.22133464,0.13067928,-0.21983759,-0.31501278,-0.18282259,0.10883676,0.1084088,0.10398578,0.13715997,-0.21640083,-0.1502521,0.15604594,0.21758145,0.08858287
