conf,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,c_13,c_14,c_15,c_16,c_17,c_18,c_19,c_20,c_21,c_22,c_23,c_24,c_25,c_26,c_27,c_28,c_29,c_30,c_31,c_32,c_33,c_34,c_35,c_36,c_37,c_38,c_39,c_40,c_41,c_42,c_43,c_44,c_45,c_46,c_47,c_48,c_49,c_50,c_51,c_52,c_53,c_54,c_55,c_56,c_57,c_58,c_59,c_60,c_61,c_62,c_63,c_64,c_65,c_66,c_67,c_68,c_69,c_70,c_71,c_72,c_73,c_74,c_75,c_76,c_77,c_78,c_79,c_80,c_81,c_82,c_83,c_84,c_85,c_86,c_87,c_88,c_89,c_90,c_91,c_92,c_93,c_94,c_95,c_96,c_97,c_98,c_99
conf_141,-0.17513305,-0.040837243,0.041039225,-0.009674509,0.21247531,0.008085432,0.16805886,0.21439382,-0.14862369,-0.11536405,0.18804063,0.1114195,-0.18760534,0.067423634,-0.1770989,0.18059048,-0.07765176,-0.034389015,-0.21775095,-0.05807092,0.12151446,-0.29114237,0.32234156,-0.13543464,0.15492602,0.14905031,-0.14999944,-0.12823549,-0.17487071,0.031771567,0.19821101,-0.235166,-0.03686237,0.23133637,-0.225709,-0.1569361,-0.13096312,-0.15854755,-0.15345618,0.003348533,-0.07146494,-0.17975551,-0.12938066,-0.07515442,-0.15721603,-0.2241427,-0.13615684,0.11062074,0.20216997,0.22797628,0.19896342,0.19794455,-0.15636118,-0.11411705,-0.19213277,0.087257855,0.19745228,0.19126457,-0.08405188,0.13647524,-0.259238,-0.19242331,-0.07107537,-0.23505722,0.15411866,-0.16768676,0.19028549,0.19631009,0.12760147,0.09712144,-0.17761497,-0.24413116,0.073955774,-0.14720686,0.10585548,0.11923449,-0.1372718,0.13323161,0.21889637,0.17542817,0.24799106,-0.07473633,-0.21221419,0.15204066,0.21392882,0.093358524,-0.07036789,-0.058884863,-0.08995016,-0.064648315,0.19861743,-0.10579131,-0.25122026,0.27291107,0.15616159,-0.18279032,-0.15584561,0.044865083,-0.17653234,0.011434678
conf_142,-0.252675,-0.10415437,0.16652319,-0.01679423,0.22232011,0.10495452,0.19647555,0.1377295,-0.21835256,-0.06116443,0.094767,0.15321839,-0.17343907,0.08721508,-0.105768226,0.13253282,-0.052032303,0.04652034,-0.20197855,-0.122719854,-0.05212767,-0.17730239,0.20461752,-0.19864662,0.11886465,0.098511785,-0.22809237,-0.15348509,-0.21720651,0.009386399,0.14705688,-0.12918249,0.22415112,0.17655876,-0.10630092,-0.17656505,-0.17682523,-0.033764932,-0.10329582,0.17898348,-0.17188974,-0.1725864,-0.13517965,-0.21809709,-0.14147477,-0.20685887,-0.26794323,0.15557568,0.1786808,0.061339628,0.18485828,0.11003608,-0.1503425,-0.17989387,-0.15263073,0.13794133,0.098231666,0.074425414,-0.11516233,0.06513725,-0.21009181,-0.14040701,-0.13631013,-0.25876945,0.21522118,-0.11133864,0.22637506,0.172322,0.021394039,0.15079342,-0.09361861,-0.04904392,0.028650641,-0.13687378,0.18806697,-0.14394926,-0.14901915,0.19868195,0.06366825,0.12042983,0.17026779,0.0021933059,-0.07382997,0.13907644,0.1239705,0.13976158,-0.1589322,-0.12775494,-0.058738347,-0.13762708,0.070673876,-0.11603567,-0.20949028,0.054065797,0.0944389,-0.15382473,-0.15618603,0.13660985,-0.18757346,-0.17199776
conf_143,-0.13380367,-0.18908189,0.28884825,-0.09394892,0.18096283,0.13174337,0.20818794,0.17920096,-0.2377751,-0.059586182,0.075184785,0.12838802,-0.13799825,0.13760707,-0.11480764,0.2267014,0.14205155,-0.04370648,-0.18147533,0.030392583,-0.010474456,-0.17179671,0.26847234,-0.24586354,0.14775658,0.27707487,-0.21960951,-0.22300799,-0.17990045,0.058392916,0.28190336,-0.17624012,-0.13319473,0.22948313,-0.15955588,-0.14194348,-0.08832938,-0.1305739,-0.18391272,0.19502667,-0.09655924,-0.1701324,-0.1312386,0.020839661,-0.17095512,-0.256573,-0.09953206,0.11444707,0.17941739,0.20764095,0.20208941,0.22213769,-0.10146056,-0.16681038,-0.19867747,0.22470123,0.24301943,0.14705582,-0.17206599,0.21964405,-0.14792922,-0.18398753,-0.14012825,-0.16589867,0.23367132,-0.21885961,0.1966514,0.22181252,0.1637019,0.1503171,-0.19862042,-0.19514439,0.007052868,-0.13689384,0.20778207,0.03867553,-0.17748249,0.14228484,0.095000625,0.15625994,0.08754397,-0.111149125,-0.16811496,0.19043064,0.21404982,0.14935033,-0.13151453,-0.03418437,-0.110963754,-0.05475102,0.15677539,-0.20588866,-0.24626927,0.17095082,0.19638123,-0.15602803,-0.19327474,0.13535881,-0.108068,-0.1660368
conf_144,-0.09553577,-0.07256303,0.09365733,0.076835856,0.1883693,-0.051614024,0.2134966,0.046054326,-0.20337121,-0.10718105,0.19575356,0.20588002,-0.17121482,0.11356391,-0.2008161,0.20476176,0.019562175,-0.11609525,-0.18790722,0.07855175,0.001837215,-0.12561908,0.0075782132,-0.11384523,0.16190836,0.14478518,-0.17353608,-0.12759209,-0.1174229,-0.03587925,0.12220591,-0.07807445,0.122810856,0.11491806,-0.16918167,-0.1611844,-0.17182271,-0.1586496,-0.16067137,0.17830113,-0.027447531,-0.1408692,-0.07916202,0.016217997,-0.20396653,-0.12586203,-0.13234967,0.10585365,0.16332956,0.13138865,0.15770108,0.12496109,-0.2110645,-0.11586479,-0.19683439,0.14623083,0.13258265,0.075457215,-0.12781057,0.17424846,-0.11585061,-0.10885323,-0.12941012,-0.07298255,0.115497366,-0.18234195,0.14449108,0.06977842,-0.13821788,0.18103589,-0.19520456,-0.019232571,-0.044029832,-0.16103104,0.2240068,-0.051450238,-0.05892401,0.055982847,0.010383837,0.04892111,0.003634189,0.022989072,-0.068297066,0.22441158,0.10210475,0.2161715,-0.08150584,-0.10982803,-0.06608267,-0.1698057,0.12533659,-0.17836495,-0.044245765,0.10315184,0.14648974,-0.102036186,-0.20526545,0.11002565,-0.093551345,-0.020582456
conf_145,-0.1736271,-0.13295051,0.1581688,-0.10313719,0.09447941,0.10850062,0.08544385,0.13377504,-0.22133972,-0.16467817,0.074215196,0.097671725,-0.19279386,0.19333845,-0.13831238,0.21361019,0.09463834,-0.15693262,-0.1469613,0.04687037,-0.1172027,-0.18171342,0.25377685,-0.16054834,0.176381,0.25419867,-0.22750755,-0.18164231,-0.090792716,0.08684457,0.08857879,-0.24454744,-0.0051787267,0.20147397,-0.2640233,-0.15618183,-0.13159387,-0.11598342,-0.21212335,0.14132695,-0.1849575,-0.18776767,-0.12550166,-0.068813324,-0.2141082,-0.14569987,-0.027847406,0.15962785,0.18341434,0.20195277,0.19790082,0.14065702,-0.2847802,-0.19253986,-0.19177489,0.051680107,0.33021072,0.12735656,-0.03782741,0.11788561,-0.22612597,-0.16718519,-0.120302476,-0.20881212,0.20497453,-0.12143401,0.1664279,0.16947947,0.019160395,0.15260722,-0.15158638,-0.2073622,0.014733822,-0.11523414,0.18138956,-0.071715154,-0.19022831,0.1737705,0.23421301,0.1752593,0.14044204,-0.21777119,-0.1518542,0.20370783,0.17962562,0.1595308,-0.053566437,-0.14183767,-0.09026284,-0.22173631,0.24212612,-0.14160141,-0.27495536,0.14340848,0.12959902,-0.1635769,-0.18674767,0.070885055,-0.06968666,0.019213388
conf_146,-0.15744086,-0.12593998,0.067452855,0.1054367,0.07448673,0.110982336,0.18123673,0.14167976,-0.09592534,0.13733168,0.10086924,0.20750453,-0.15875895,0.05700506,-0.23622626,0.2406679,0.06472593,-0.104457356,-0.06323778,0.0060340343,-0.034958396,-0.1379987,0.011452022,-0.1824003,0.08118474,0.10596735,-0.070396416,-0.09193198,-0.1547569,-0.004947053,0.06576038,-0.08194566,-0.06833538,0.1179213,-0.2052495,-0.09180561,-0.22415073,-0.07175286,-0.1977995,0.103796765,-0.07732999,-0.13089885,-0.058520235,-0.03517981,-0.10169331,-0.15737839,0.0011849437,-0.0011089031,0.14141867,0.12900619,0.0988515,0.11225139,-0.014798331,-0.12247706,-0.19773701,0.09291157,0.17531617,0.14160894,-0.07628415,0.08097718,-0.14706412,-0.10229087,-0.027456313,-0.20602946,0.16751127,-0.16522479,0.21122998,0.06848525,-0.037216496,0.20067224,-0.06454824,-0.11932546,-0.11933059,-0.1533274,0.11871898,-0.04693978,-0.18529955,0.23742759,0.09434314,0.12220651,0.18759346,-0.08281531,-0.14353763,0.12162711,0.100522086,0.19876236,-0.082455285,-0.1611944,-0.13182415,-0.10686821,0.07592716,-0.23690036,-0.19808728,0.13696969,0.14173342,-0.09864833,-0.2057128,0.09563268,-0.15854998,0.03467495
conf_147,-0.17570718,-0.17302118,0.097808324,-0.1416532,0.1600896,-0.009581866,0.1399527,0.12773472,-0.088583834,-0.13396257,0.033999782,0.16606785,-0.17873545,0.07303596,-0.16618034,0.17661244,0.14224033,-0.004704688,-0.25879276,0.040551677,0.04863841,-0.18028715,0.10352908,-0.16985305,0.15085247,0.15502106,-0.18546619,-0.15733898,-0.069167,0.05654298,-0.01806892,-0.1805143,-0.04939133,0.19778441,-0.2651539,-0.11049105,0.0035492561,-0.11477531,-0.14255503,0.23959671,-0.01830289,-0.12009137,-0.030712815,-0.0455988,-0.094805636,-0.1601181,-0.124359086,0.15853919,0.22638933,0.06273501,0.035220157,0.14267007,-0.053416196,-0.13408461,-0.16978258,0.13385308,0.19301718,0.17491138,-0.022026695,0.12747967,-0.17632292,-0.202095,-0.06755107,-0.10179403,0.12960067,-0.09927973,0.18437463,0.22516514,0.028205952,0.06214827,-0.04516825,-0.12848307,0.036613073,-0.16636935,0.12677123,0.24809396,-0.19481905,0.12400738,0.2723467,0.13505805,0.19088915,0.20807742,-0.12653527,0.14845225,0.14659005,0.1738615,-0.092929184,0.002189552,-0.055690836,-0.06783568,0.20815127,-0.13232991,-0.12571165,0.2081037,0.10462532,-0.1323929,-0.073686376,0.017278891,-0.09714661,0.007864965
conf_148,-0.14234832,-0.13682412,0.20341146,-0.012385044,0.16194543,0.07250645,0.22324488,0.11087825,-0.18644884,-0.11749376,0.06598899,0.22614393,-0.24327363,0.20701267,-0.1947419,0.19671151,0.04891591,-0.095771454,-0.050263025,0.10952837,-0.021261957,-0.08249656,0.12450771,-0.05231536,0.16398333,0.11882132,-0.17424805,-0.18790887,-0.16542898,0.08857453,0.18462007,-0.1817065,0.2001585,0.18817407,-0.1534672,-0.16316038,-0.23408051,-0.09766994,-0.16276236,0.05054377,-0.22225456,-0.19739182,-0.2851596,-0.11899073,-0.14333376,-0.13592057,-0.18411303,0.18042356,0.22407931,0.13891333,0.16446546,0.12814127,-0.17410007,-0.22599289,-0.16169564,0.072113134,0.14918631,0.15570813,-0.011894951,0.17453541,-0.22349192,-0.101982914,-0.09273605,-0.09033523,0.13311818,-0.17039958,0.2241259,0.17461681,-0.18379752,0.077617265,-0.13811958,0.032213174,-0.15891322,-0.20227097,0.14077225,-0.3774506,-0.2063518,0.14499478,0.033208575,0.20567459,0.053983435,-0.113448,-0.03432141,0.1839876,0.12663376,0.14762893,-0.0597562,-0.13269123,-0.016004298,-0.15138185,0.051784474,-0.17526866,-0.089406975,0.14115378,0.12689762,-0.08329188,-0.14136985,0.03411654,-0.16328266,-0.04795482
conf_149,-0.02024529,-0.18695086,-0.02842325,0.026861219,0.11871174,0.09601769,0.09833653,0.07484144,-0.080539905,-0.2207453,0.1591414,0.15758733,-0.13652591,0.17543276,-0.10659326,0.18074523,0.1985298,0.03357127,-0.2530301,-0.07704913,0.18242794,-0.07900003,0.27570376,-0.24138434,0.18500793,0.19535175,-0.12459301,-0.18545188,-0.10608798,-0.08298863,0.07706202,-0.21409866,-0.07379814,0.22348472,-0.23160125,-0.15903649,-0.04843071,-0.18797824,-0.17878623,0.1274008,-0.14330178,-0.16550808,-0.07301826,0.04290977,-0.115222275,-0.099156216,-0.1128007,0.15730932,0.24422185,0.18402807,0.1847047,0.12402977,-0.2657231,-0.12381295,-0.1462478,0.12993526,0.17097948,0.22929478,0.116093025,0.015012581,-0.104300894,-0.118614875,-0.05952872,-0.08070703,0.14694309,-0.12261653,0.24210604,0.22588721,0.15016484,0.100845605,-0.08805578,-0.27694482,-0.12649047,-0.04856195,0.18068345,0.13391174,-0.26083097,0.10978117,0.28538018,0.10573762,0.23755546,-0.021878723,-0.26892003,0.19113451,0.13885723,0.12821637,-0.031474758,-0.037173085,-0.048074592,-0.024770746,0.12844382,-0.08121797,-0.14898895,0.20745915,0.0021819384,-0.11114263,-0.1649525,0.077411614,-0.0770822,0.17871821
conf_150,-0.04661753,-0.0033725258,0.12885618,0.09791556,0.08570211,0.16341235,0.24601944,0.115515,-0.108360976,-0.02838154,0.087206125,0.109067254,-0.14724831,0.12854072,-0.17910416,0.100641474,-0.09660063,0.19431141,-0.07401157,0.027085546,-0.08103014,-0.18337297,0.07430375,-0.10074166,0.1943028,0.20247929,-0.12011967,-0.053084668,-0.11744752,0.10542307,-0.06887561,-0.24258146,0.04720967,0.12527673,-0.13065448,-0.14072019,-0.12539269,-0.07659839,-0.2017438,0.030015154,-0.062865436,-0.11736054,-0.25126976,-0.04550341,-0.1618199,-0.21478023,-0.115130246,0.14052409,0.15224387,0.1526316,0.1674911,0.2129704,-0.06509811,-0.12524615,-0.15808828,0.15501103,0.20368285,0.15746357,-0.096149415,0.109365925,-0.18359496,-0.11323306,-0.16480781,-0.16428071,0.18054631,-0.028622845,0.1550741,0.10628762,0.028405834,0.1180118,-0.19294353,0.24717012,-0.198082,-0.11441792,0.20840071,-0.1708361,-0.17166153,0.17929898,0.17130817,0.06878994,0.16189878,0.07579596,-0.08381264,0.18259008,0.058951266,0.15299489,-0.037076663,-0.19070496,-0.13798106,-0.15790765,0.07009325,-0.16632639,-0.062661484,0.1411593,0.08027109,-0.1285618,-0.21631043,0.1126895,-0.16944689,0.006561402
conf_151,-0.18325321,-0.17530453,0.09068476,0.1229509,0.090278976,0.028995795,0.18071827,0.16707468,-0.19296837,-0.039402254,0.09536699,0.11771482,-0.13468222,0.1995351,-0.09826701,0.22055426,-0.002464899,-0.14922723,-0.1407671,0.015586892,0.0053812573,-0.1306665,0.14621422,-0.19067995,0.20723298,0.17731556,-0.17645913,-0.18675987,-0.13430752,-0.1087924,0.06873407,-0.1939952,-0.19400008,0.16978654,-0.22886482,-0.1207646,-0.008586269,-0.14204462,-0.12630968,-0.0010591552,-0.13965808,-0.12278864,-0.10068043,0.012674469,-0.14966376,-0.09139,-0.07199022,0.15043446,0.2798239,0.086101934,0.13806385,0.10906627,-0.08252565,-0.1438332,-0.19758388,0.15801957,0.19041122,0.08952997,-0.16852368,0.16702409,-0.057218023,-0.21241684,-0.04651362,-0.09006314,0.21425447,-0.08789133,0.16947491,0.17162569,-0.02427801,0.11348982,-0.20021597,-0.008039365,-0.06059825,-0.031375777,0.13416474,0.21606456,-0.1852038,0.0769908,0.10838653,0.101169944,0.1478211,0.055589743,-0.18204309,0.17825757,0.053141568,0.19677156,-0.073528945,-0.11329511,0.057200972,-0.21328084,0.14275509,-0.19911134,-0.21593204,0.0878455,0.1389814,-0.09626316,-0.14581218,0.054464184,-0.07784291,-0.0014500044
conf_152,-0.21262074,-0.2027149,0.1349182,0.024201782,0.16738595,0.17894457,0.16473393,0.20301801,-0.12865953,0.037607774,0.10450645,0.24961944,-0.14697199,0.19293629,-0.16726142,0.16639829,0.08446809,0.20529164,-0.14417179,0.1500819,0.056968834,-0.089540355,0.0705124,-0.19998437,0.19266047,0.18924972,-0.18004197,-0.23044598,-0.18944754,0.1430914,0.01986214,-0.24950597,0.12602279,0.062114693,-0.10300616,-0.15014654,-0.1565458,-0.19788492,-0.1944105,-0.0029744327,-0.17612705,-0.07412878,-0.27978265,-0.110545166,-0.15574707,-0.06736634,-0.16293031,0.15335482,0.16439922,0.23795795,0.18200508,0.04879301,-0.06945171,-0.1735658,-0.15196124,0.20140913,0.2962721,0.09443068,-0.12340427,0.0960715,-0.1624755,-0.20188887,-0.11933005,-0.14848478,0.17613748,-0.16730195,0.14908011,0.17372294,0.15112987,0.26062304,-0.14693254,0.1139298,-0.20491062,-0.17597738,0.13104627,-0.06478343,-0.21017641,0.19480589,0.14398533,0.20910029,0.20815465,0.07745025,-0.04771589,0.16508557,0.14742646,0.24276744,-0.12047108,-0.116285145,-0.21472208,-0.11438283,0.15647061,-0.1900354,-0.15817559,0.032053437,0.15879923,-0.1451189,-0.16969939,0.12599859,-0.117229596,-0.108712316
conf_153,-0.11211423,-0.081371106,0.056009598,-0.16291685,0.14128776,-0.0077803605,0.06987798,0.06155579,-0.117062524,-0.017075911,0.07736949,0.14051211,-0.124964796,0.12897502,-0.22680268,0.08548958,0.1274595,-0.004872337,-0.21596842,-0.002278589,0.16415715,-0.18134657,0.09457716,-0.14688034,0.18440989,0.15279667,-0.115240216,-0.16641866,-0.15848133,-0.002298368,0.10963445,-0.24123904,-0.064063095,0.2696986,-0.20435052,-0.03693193,-0.07195246,-0.052494053,-0.26951048,0.32558042,-0.07237164,-0.13721679,-0.06259108,0.04260564,-0.15910035,-0.16030231,-0.28050756,0.12810491,0.24185172,0.03821544,0.18732612,0.09041309,-0.10326215,-0.17665945,-0.14342126,0.15634686,0.22758172,0.15906145,-0.08703013,0.10465801,-0.13796829,-0.19646147,-0.09788707,-0.23299645,0.21571483,0.016819224,0.21041892,0.27147394,-0.0027679263,0.063784175,-0.18398899,-0.25370437,-0.06538738,-0.23898438,0.15454043,0.12564571,-0.12640058,0.12846307,0.16745518,0.16510633,0.09477052,-0.08541684,-0.17568591,0.21181071,0.1239285,0.15984584,-0.07978143,-0.08033073,-0.07276821,-0.065455206,0.17418428,0.004181829,-0.2467909,0.13711604,0.056200054,-0.24570754,-0.115409434,-0.013843864,-0.061707295,-0.07113045
conf_154,-0.182572,-0.19233431,0.17867655,0.027451627,0.26773828,0.18328945,0.16428903,0.1757301,-0.20008825,0.017003287,0.087849244,0.22972819,-0.26129162,0.23976038,-0.16655637,0.11825443,-0.047545087,0.12225273,-0.17514338,0.01634567,-0.14242116,-0.24618912,0.091853306,-0.20487018,0.18893531,0.24041139,-0.11115277,-0.16299213,-0.19729033,0.10307803,0.039867498,-0.21599159,0.21994339,0.17275396,-0.2092407,-0.19318135,-0.123765156,-0.19915403,-0.14117402,0.1802824,-0.22243556,-0.103617504,-0.16960864,-0.096839845,-0.24844179,-0.15773539,-0.091845736,0.18037155,0.17181697,0.13618301,0.18692213,0.108877555,-0.015531611,-0.14859074,-0.2520127,0.25276455,0.24431562,0.19319026,-0.1709095,0.2867878,-0.18539469,-0.117289945,-0.16602883,-0.13608827,0.17078857,-0.16689877,0.22949183,0.2419728,-0.0499062,0.27158567,-0.20677407,0.117498934,-0.119286835,-0.09899399,0.18775105,-0.21036406,-0.17266388,0.22266942,0.014579511,0.27537042,0.16810575,-0.051906954,-0.098425075,0.24072684,0.21212536,0.12585439,-0.16085935,-0.14934292,-0.14932029,-0.20027912,0.168762,-0.11047988,-0.21770696,0.23354161,0.10265126,-0.19974074,-0.20630533,0.11081557,-0.18536723,-0.081082724
conf_155,-0.095685326,-0.12792414,0.0077938735,-0.10470183,0.20261315,0.054523107,0.15556738,0.16115317,-0.23045544,-0.1731561,0.07211193,0.18130788,-0.22573395,0.21665028,-0.20545386,0.14836052,0.05132975,-0.017467944,-0.1598013,0.06066177,-0.008095518,-0.11202925,0.14528742,-0.13195959,0.092963845,0.23913059,-0.17372243,-0.18172306,-0.1330431,0.09635557,-0.019034322,-0.14531615,0.09962389,0.14125699,-0.27714148,-0.13047232,-0.10959321,-0.19249533,-0.15733454,0.26649806,-0.10084823,-0.18246941,-0.21763353,0.05410163,-0.13525802,-0.06628091,0.0010437343,0.16644408,0.1984011,0.14864208,0.10610185,0.15431583,-0.13375793,-0.16673264,-0.119650014,0.1787942,0.23168683,0.20707339,-0.06759005,0.111313276,-0.12274627,-0.14766012,-0.111596845,-0.15605305,0.16148712,-0.18780388,0.12604712,0.2342432,-0.06603796,0.18462904,-0.13840483,-0.16142568,-0.011159964,-0.16796564,0.09375388,0.12605076,-0.2151601,0.18928947,0.10436296,0.16547035,0.2355683,-0.0018454005,-0.119762555,0.11550672,0.18695937,0.22229554,-0.1373642,-0.0873755,-0.01960094,-0.17013143,0.13087374,-0.14667524,-0.13700153,0.119452715,0.18899886,-0.19513533,-0.16584156,0.17760003,-0.068002775,-0.07196442
conf_156,-0.13383706,-0.13752878,0.107200064,0.091275506,0.17003968,0.06528574,0.23945518,0.21251968,-0.12298711,-0.06599913,0.12602842,0.24991743,-0.18485206,0.2631533,-0.12596542,0.17973977,-0.08577224,0.029844953,-0.26862034,0.12888634,-0.020232283,-0.16965953,0.15762584,-0.1971038,0.20691028,0.18072346,-0.16869846,-0.19725716,-0.26357564,0.09719731,0.1753934,-0.2517506,0.053344898,0.22426713,-0.18808271,-0.17704043,-0.26781255,-0.22111285,-0.24141242,0.16796312,-0.16110949,-0.1780329,-0.17005455,-0.09956367,-0.20312631,-0.08385018,-0.26502296,0.16728117,0.11744799,0.15030886,0.20306683,0.22425494,0.045256555,-0.3072259,-0.18064083,0.15567325,0.27253124,0.10164473,-0.14690438,0.1529219,-0.1829258,-0.21114787,-0.1122116,-0.08173738,0.2729688,-0.1638822,0.24510473,0.16308698,-0.18352841,0.18557955,-0.17864336,0.114168175,-0.20798612,-0.31017163,0.23497325,-0.22288695,-0.2329797,0.2264708,0.008881231,0.18039876,0.11263607,-0.09054271,-0.15336324,0.25484258,0.19833547,0.12739222,-0.13742273,-0.16592646,-0.04128663,-0.19649762,0.13174824,-0.07627464,-0.24613716,0.2124397,0.10133203,-0.1701209,-0.22792883,0.32073128,-0.1881969,-0.17205028
conf_157,-0.15017119,-0.12828942,0.09649837,-0.0757966,0.06494718,0.03135864,0.171538,0.21814147,-0.09702975,-0.02532076,0.13169111,0.0997916,-0.17680994,0.18852682,-0.107315525,0.1599441,0.13265887,-0.120929495,-0.15761614,0.07424786,0.0034895642,-0.1231457,0.02560553,-0.23955654,0.1707824,0.11050998,-0.13040674,-0.227867,-0.18967366,0.14429101,0.13285741,-0.13018957,0.104987465,0.16501042,-0.19680552,-0.06027198,-0.1295324,-0.017869934,-0.1765118,0.11854743,-0.18369266,-0.16878445,-0.24563901,-0.059341364,-0.080914415,-0.1120897,-0.21772406,0.18255697,0.11648905,0.063244335,0.1926372,0.09303496,-0.28422293,-0.16651621,-0.17278454,0.16502278,0.16558732,0.07092961,-0.14178076,0.16085403,-0.15296096,-0.18750498,-0.091911495,-0.06011983,0.18714038,-0.119505644,0.21622185,0.07111627,0.05419511,0.034519393,-0.11031268,-0.17624947,-0.09720897,-0.1430251,0.11897518,0.019643893,-0.19698958,0.058373716,0.057523057,0.098721474,0.17333078,-0.00077586307,-0.16791986,0.059236925,0.08703842,0.1093531,-0.072229,-0.17021689,-0.054764006,-0.18037215,0.078736864,-0.1064716,-0.088668026,0.088787794,0.093204156,-0.089228526,-0.15832473,0.078878276,-0.1074734,0.016225519
conf_158,-0.15032417,-0.1337897,0.17227156,-0.030972127,0.24420628,0.033574127,0.133257,0.17667751,-0.15650235,-0.1676188,0.15686549,0.16667253,-0.16842157,0.24532151,-0.21984164,0.21687399,0.104405455,-0.11076898,-0.20626938,0.23579451,-0.00018902347,-0.12897299,0.16059743,-0.17222254,0.1626363,0.20444576,-0.19933403,-0.19624816,-0.16958866,0.037911735,0.12575778,-0.2276805,0.06918384,0.14336565,-0.10590694,-0.1982003,-0.16835251,-0.11499591,-0.10089459,0.09671657,-0.14774299,-0.23451348,-0.2061686,-0.07914599,-0.19135822,-0.11966653,-0.18297009,0.16896814,0.24175778,0.12553525,0.1585639,0.17685315,-0.18446578,-0.18947533,-0.14950772,0.22025809,0.25493667,0.09564635,-0.18939051,0.125419,-0.2383897,-0.2363476,-0.1615798,-0.18073626,0.18957923,-0.24729587,0.17874835,0.13616812,-0.08747212,0.1524136,-0.16063476,-0.1186999,-0.048737556,-0.10327799,0.13921212,-0.09593025,-0.19357906,0.17325963,0.09276662,0.2106015,0.11510817,0.003733364,-0.1787904,0.2009844,0.21360259,0.13506296,-0.1726734,-0.116737895,-0.17415191,-0.18258037,0.085541956,-0.13080199,-0.13549788,0.21986572,0.08244046,-0.1487396,-0.15494342,0.15433004,-0.23315196,-0.04830149
conf_159,-0.044135794,-0.10636214,0.19311976,-0.028943202,0.13020347,-0.053213764,0.1105285,0.16899112,-0.0643496,-0.149525,0.097334795,0.1686923,-0.136368,0.11364031,-0.1513017,0.16680978,0.24356943,-0.070634246,-0.20311016,0.040627316,-0.08645519,-0.13884674,0.07865213,-0.14890084,0.18958499,0.13987277,-0.21891809,-0.18111178,-0.10657542,0.03080474,0.09535275,-0.19258541,0.05297101,0.2247406,-0.21816728,-0.12788002,-0.029006487,-0.06852889,-0.19826858,0.20364952,-0.011434526,-0.24992743,-0.1529649,0.010054603,-0.17391407,-0.07941258,-0.2409303,0.16622235,0.13210377,0.12317101,0.112228155,0.10468979,-0.18252508,-0.10594516,-0.22306342,0.18900296,0.11960534,0.1622985,-0.12981264,0.16572407,-0.10648201,-0.19607946,-0.112380445,-0.17770496,0.19189341,-0.15026936,0.22318667,0.1588418,-0.028368594,0.103225656,-0.23228173,-0.37582508,-0.04586896,-0.160814,0.18578668,0.06545905,-0.24461597,0.21896954,0.15563864,0.107295506,0.12590644,-0.06430298,-0.20890415,0.1322021,0.14432144,0.093235485,-0.15215679,-0.19283766,-0.025292864,-0.2097631,0.15913619,-0.02253155,-0.18714131,0.1293567,0.08625306,-0.12836231,-0.08753636,0.19024272,-0.18130495,-0.14155115
