conf,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,c_13,c_14,c_15,c_16,c_17,c_18,c_19,c_20,c_21,c_22,c_23,c_24,c_25,c_26,c_27,c_28,c_29,c_30,c_31,c_32,c_33,c_34,c_35,c_36,c_37,c_38,c_39,c_40,c_41,c_42,c_43,c_44,c_45,c_46,c_47,c_48,c_49,c_50,c_51,c_52,c_53,c_54,c_55,c_56,c_57,c_58,c_59,c_60,c_61,c_62,c_63,c_64,c_65,c_66,c_67,c_68,c_69,c_70,c_71,c_72,c_73,c_74,c_75,c_76,c_77,c_78,c_79,c_80,c_81,c_82,c_83,c_84,c_85,c_86,c_87,c_88,c_89,c_90,c_91,c_92,c_93,c_94,c_95,c_96,c_97,c_98,c_99,c_100,c_101,c_102,c_103,c_104,c_105,c_106,c_107,c_108,c_109,c_110,c_111,c_112,c_113,c_114,c_115,c_116,c_117,c_118,c_119,c_120,c_121,c_122,c_123,c_124,c_125,c_126,c_127,c_128,c_129,c_130,c_131,c_132,c_133,c_134,c_135,c_136,c_137,c_138,c_139,c_140,c_141,c_142,c_143,c_144,c_145,c_146,c_147,c_148,c_149,c_150,c_151,c_152,c_153,c_154,c_155,c_156,c_157,c_158,c_159,c_160,c_161,c_162,c_163,c_164,c_165,c_166,c_167,c_168,c_169,c_170,c_171,c_172,c_173,c_174,c_175,c_176,c_177,c_178,c_179,c_180,c_181,c_182,c_183,c_184,c_185,c_186,c_187,c_188,c_189,c_190,c_191,c_192,c_193,c_194,c_195,c_196,c_197,c_198,c_199
conf_521,-0.055202305,0.045493025,0.05288548,0.23112693,-0.35008854,-0.113278285,0.15761586,0.10325468,0.14826727,0.0756755,0.16676728,0.20795314,-0.19759077,-0.04285374,0.15585902,0.25152746,0.1952534,-0.06499298,0.20151073,-0.11121991,-0.1878716,-0.13672562,0.176336,-0.18253414,0.18074155,-0.06257777,-0.19703604,0.14942081,0.23647101,0.12578325,-0.20066702,-0.0041713677,0.060670156,0.1726453,0.190561,-0.25395498,-0.029117804,0.22867917,0.0448399,-0.06885911,0.01844255,0.009872066,-0.14624253,0.20649895,-0.13183214,0.07705847,0.015212341,-0.096837424,0.1261963,0.17856763,0.13350286,-0.14862777,0.06812071,-0.20260535,0.08045501,-0.09398608,-0.15747552,-0.17225802,-0.21573411,0.1988776,0.08588595,-0.13484697,0.07599722,-0.22965463,0.051558193,0.120273314,-0.09708709,0.29222628,0.21315016,-0.112772346,-0.1799635,0.4111985,-0.019136833,0.023732686,0.0018698727,0.28140807,-0.0007901136,0.098719515,-0.095195614,0.09203568,0.1849103,0.083091825,0.007375983,-0.18003912,-0.080521554,0.011408303,-0.1527494,-0.18644172,-0.18128322,0.07650919,-0.1889376,0.2069339,0.121658154,-0.112127796,0.26425335,-0.19995807,0.13120377,-0.07647664,-0.0919979,0.0812005,0.116682276,-0.13826528,-0.31019086,-0.066517994,-0.06332347,0.16197675,0.11130965,-0.10803048,0.3191159,0.23440567,0.2393645,-0.18956237,-0.10510628,0.2543974,-0.14052865,-0.15328878,-0.059501383,-0.14114961,0.08257198,0.21863951,-0.12463795,0.09411745,0.37063184,-0.1404804,-0.15213597,-0.20460412,-0.22736767,-0.108400956,-0.11578427,-0.27742517,0.21319295,0.11979363,0.24400926,-0.036815703,-0.021590915,0.13505082,0.12020663,0.09750186,0.16929998,-0.07250155,-0.16959208,-0.12858653,-0.19132225,0.13100597,0.25754037,-0.31427377,-0.049241316,-0.077949725,-0.09628649,0.025066562,-0.04455188,-0.2768699,0.17956826,-0.17687431,0.14145802,0.23896421,0.047071356,-0.09770668,0.12527248,0.13688864,0.2139622,-0.1023659,-0.15217759,0.28249156,-0.2666963,-0.041061927,-0.109976485,0.36165467,0.004510496,-0.10941747,-0.0529443,-0.15469089,0.12638696,-0.17504744,-0.28941062,-0.236936,-0.17190515,0.16482715,-0.04833675,-0.1358623,0.1408569,-0.07883678,-0.08720886,0.14250566,0.14371586,-0.2344051,-0.10532698,0.11936104,-0.17601381,-0.17503703,-0.28097904,-0.06127496,-0.039104424,-0.27804956,0.11657073,-0.15912771,-0.016305896,0.097969756,-0.031734608,0.20279308
conf_522,-0.0032946835,0.27719384,-0.15633444,-0.093444854,-0.14797214,-0.14309858,0.15536901,0.27556258,0.10662383,-0.1845228,0.14123434,0.043027107,-0.16524376,0.10943471,-0.11728025,0.2576412,0.09837427,-0.08642841,0.09816888,-0.070883736,0.1983458,-0.12024776,0.26713726,-0.06901138,-0.22309689,0.20212929,-0.078573525,0.16018924,0.104133174,0.09313059,-0.086346366,-0.04713259,0.2638934,0.102522515,0.024095884,0.10906493,-0.1041179,0.19102652,0.11212547,-0.18621734,-0.15048732,0.07290536,-0.15349425,-0.0454009,-0.09103757,0.14210919,0.1427816,-0.19154634,0.19459814,0.12365907,0.16183414,-0.12243927,-0.23105553,0.1967088,0.15425038,-0.08892051,-0.22542834,-0.24041453,-0.11387706,0.060836896,0.17951123,-0.11579123,0.12796718,-0.15588118,0.073479146,0.1809785,-0.15052113,0.18862729,0.071854964,-0.07102166,-0.1465627,-0.08608317,0.2147264,0.013444187,-0.12119607,0.16939183,-0.010038175,0.1055499,-0.20761614,0.19721316,0.19637284,0.004064243,0.17869371,-0.11424256,-0.029761054,0.120909855,-0.22269541,0.1342152,0.03249812,0.045154087,-0.18183741,0.088408515,0.08814105,-0.08947783,-0.02212008,-0.032085415,-0.18452276,-0.22147828,-0.20503032,-0.13491867,0.23435043,0.0055026547,-0.029612936,-0.16377743,-0.11316227,0.16003323,-0.13289313,0.1493355,-0.09141604,-0.2814416,0.07198669,-0.18745795,-0.25134927,0.11524453,-0.23288801,-0.103750244,0.40194935,-0.1231106,-0.10773794,0.07215415,0.27725786,0.13159008,-0.076441,0.049898945,-0.097857215,-0.08094918,0.0716436,-0.15697873,0.26496154,-0.062066134,0.32098907,0.0726657,-0.035737723,-0.10226804,0.13962281,0.20001933,0.096754245,0.16641904,0.08968536,0.021960713,0.24277185,-0.14100745,-0.17323469,-0.17636055,0.14219768,-0.06927276,-0.1546471,-0.07847909,-0.25070783,0.18403424,-0.24616747,-0.06699728,0.076918386,-0.054125343,0.025073076,0.16786656,0.20355178,-0.13277823,0.22529863,-0.29645288,0.25732714,-0.13826501,-0.09645622,0.05968342,-0.12172619,-0.37203124,0.05121311,-0.006733813,-0.040891636,-0.11387253,0.052273262,-0.10046274,0.17775068,-0.22863436,-0.16325457,0.19236787,-0.26581374,0.055754524,-0.08753925,-0.15977152,-0.08540067,-0.18027307,-0.17744885,0.237067,0.2730404,-0.09508446,-0.01850224,0.23236188,-0.11883524,-0.0117605245,0.015055385,0.10111459,-0.09342076,-0.18620397,0.13922326,-0.18027413,-0.09565317,-0.033085532,-0.111959,0.001627669
conf_523,-0.035031185,-0.011994144,-0.03130755,0.17063847,-0.10309666,-0.24161695,0.013992447,0.028987816,0.2989449,0.011888303,0.19703482,0.091332406,-0.14001568,0.047055837,0.007913565,-0.037537787,0.15342525,0.08959452,0.12777975,-0.08215738,-0.094072185,-0.19876531,0.18910965,-0.18908933,-0.062289935,0.15360467,-0.21706454,0.08710658,0.19688594,0.17852013,-0.105097726,0.030556755,0.10234151,0.09165529,0.2093701,-0.1693385,-0.06365932,0.07785236,-0.07833444,0.17218469,0.13107961,-0.018439095,-0.20797035,0.32227182,0.048257995,0.11159729,-0.0013278886,-0.12318095,0.11352856,0.08583099,0.27631962,0.015983434,0.12546594,-0.010148349,0.12743324,-0.1486367,-0.006127065,-0.095816575,-0.1771914,0.17691095,0.15101397,-0.25225818,-0.2006349,-0.13175744,-0.03463431,0.13806811,-0.14723521,0.1149687,0.17906429,-0.20411994,0.07177545,-0.016584942,-0.04591882,0.047224604,-0.14125906,0.1881076,0.17386152,0.06675517,0.015519718,0.13864411,0.06547063,0.11331426,0.119911306,-0.24729279,-0.12421796,-0.0059242807,-0.038978912,-0.14088942,-0.043148454,0.34371734,-0.070053145,0.1623288,0.10281986,-0.041027818,0.13780816,-0.15467963,-0.09317733,-0.15612993,0.094159864,-0.10396709,0.123210944,-0.07810266,-0.1848303,-0.027588362,-0.06731069,0.18549025,0.15196732,-0.13031414,0.12817328,0.1665373,0.21230881,-0.14181271,0.28792715,0.21327104,-0.116988935,-0.113361605,0.07569338,-0.15999976,0.11513693,0.16422413,0.13552383,0.061331987,0.36723167,-0.08628256,-0.08888207,-0.094875656,-0.13686995,-0.20632617,0.17171825,-0.268223,0.18369794,0.169999,0.1474875,-0.24115412,-0.1508541,0.05917863,0.34727737,0.19042787,0.14524671,-0.19164489,-0.035712156,-0.14465904,-0.013030618,-0.033643994,0.15787213,-0.14616269,-0.077579945,0.13750212,0.012580304,0.07162438,-0.09042825,-0.10803529,0.053705987,-0.18821394,0.207629,-0.06486599,0.13465555,-0.056999143,0.066326186,0.06828889,0.02588499,-0.15167181,-0.1978663,0.24320759,-0.2158433,0.192589,-0.1730616,-0.017663052,-0.04247279,-0.0022030205,-0.17780283,-0.14623384,0.1501788,-0.15724337,-0.15121697,0.09506495,-0.061947796,0.3593347,-0.12530893,-0.013573786,0.32779709,-0.021621585,-0.08852271,0.081254415,-0.018240592,-0.113218375,-0.1904924,0.1903761,-0.11900247,0.19789147,0.03753344,-0.00797091,-0.03186374,-0.30921796,0.12916766,-0.16170025,0.010170208,0.23072343,-0.13509782,0.09828139
conf_524,-0.033627074,0.1795841,-0.053784486,0.031402946,-0.03414236,-0.17987442,0.17880681,0.13304673,0.16454278,-0.19362924,0.041970275,0.071960315,-0.09655268,-0.33706295,0.09779903,0.08752784,0.110492,0.027312607,0.14076246,-0.19279447,-0.28011516,-0.14738517,0.20032002,-0.048295934,-0.12382251,-0.0616696,-0.18549287,0.1322829,0.05511509,0.15491466,-0.08985634,-0.25735503,0.13738897,0.08271428,0.20020726,0.19889063,-0.09155144,0.23391509,0.16635908,-0.037443712,0.020856423,0.40063712,-0.099788025,0.1174586,-0.08813023,0.11107337,0.24999952,-0.20089199,0.1682829,0.110272065,-0.20975783,-0.10407674,0.18388386,0.29466146,0.12108208,-0.010500445,-0.28013587,-0.114530034,-0.11781868,0.17986284,-0.014271043,-0.06624275,-0.105496354,-0.20879656,0.08322126,0.08809999,-0.13425432,0.03312081,0.13690537,0.14424759,-0.09740688,-0.0031371552,0.040993527,0.016252143,-0.10785412,0.096326984,-0.052433923,0.1842641,-0.041001104,0.07350364,-0.2509258,-0.053289417,0.12303581,-0.18580307,-0.048791658,0.16078481,-0.1638227,-0.1396904,0.13679782,0.08348358,-0.2108685,0.14001946,0.16549227,-0.13486974,0.06781561,0.023654412,-0.086016186,-0.2017511,0.027527206,-0.03655919,0.17530963,0.19201574,-0.19270022,-0.14557235,-0.22758457,0.12116711,0.21571566,0.070548765,0.029217869,0.050499264,0.060482234,-0.16084474,0.18815964,0.17799377,-0.18443435,-0.0843042,0.16711861,-0.34523815,-0.22904299,0.024344906,-0.06432203,-0.11979386,0.32189623,-0.07977643,-0.07458911,-0.23408535,-0.2078776,-0.0821474,0.16644779,-0.098651394,0.20866635,0.09525475,-0.115829,-0.21539414,0.12633425,0.10314654,-0.061818343,-0.07712326,0.09867047,-0.13242412,-0.17328921,-0.23161809,-0.14954557,-0.18825844,0.1974799,-0.17207931,-0.118256494,0.10960878,-0.09820856,0.098367795,-0.18970872,-0.13063224,0.13078411,0.059861794,0.06407197,-0.03702915,0.15063402,-0.20126322,0.25557372,-0.030222533,0.36393812,-0.19655353,-0.21218275,-0.031726405,-0.14641263,-0.15495823,0.1824173,-0.21872412,-0.0033531217,-0.08199069,0.23296714,-0.17789055,0.09985417,-0.12730606,-0.28623438,0.0071675014,-0.113481075,0.11449627,-0.18251866,-0.152879,0.21716607,-0.019487701,-0.21528806,0.23659465,0.0606566,-0.19218487,0.2123935,0.09811912,-0.12717593,0.0851968,-0.08221715,0.24109846,0.1315188,-0.060310874,0.20256059,-0.08374739,-0.083304,0.037182435,-0.16471799,0.124939606
conf_525,-0.106084436,0.18785833,-0.027102355,0.06009621,-0.15917045,-0.12174803,0.15409872,0.064508684,0.23640205,0.036746826,0.035103343,0.23538704,-0.096728384,-0.10263291,0.006266064,0.121702865,0.10504088,-0.16629456,0.2585924,-0.16475408,-0.026265249,-0.06716859,0.17642987,-0.18004005,0.063156895,0.004325348,-0.05311895,0.03517368,0.22218373,0.0826758,-0.15035827,-0.029591745,-0.11311669,0.119005986,0.09855852,-0.021112861,0.02053525,0.12309508,0.25490385,-0.27211735,0.10478639,0.07809954,-0.20617987,0.12874354,0.014765134,0.17585573,0.049925104,-0.21756501,0.1439788,-0.08420777,-0.42750254,-0.11611046,0.06918669,0.12742938,0.114589706,-0.03441115,-0.16677055,-0.024037816,-0.1872908,0.13591012,0.1176395,-0.059666432,0.0027837367,-0.122603804,0.19447587,0.032865524,-0.13771977,0.18151373,0.11798041,-0.2701274,-0.112938225,-0.047950666,0.2806105,-0.031111497,-0.14195788,0.28794637,0.07690719,0.040230878,-0.11382392,0.11980711,0.38135216,0.021082442,0.25476003,-0.109012246,-0.1144991,0.16605309,-0.14188153,0.006568878,0.11365062,0.09377044,-0.07786117,0.24445975,0.22156128,-0.06291296,0.14140847,-0.118140005,-0.08019242,0.03899186,-0.05867169,0.07665426,0.106226936,-0.016621575,-0.118200034,-0.24691662,-0.16159701,0.13786295,0.23062359,-0.15067495,0.39494628,0.2196913,0.14153695,-0.2347202,0.054193616,0.15230273,-0.14077914,-0.103614375,0.12999336,-0.20865871,0.14901677,0.20441137,-0.0856108,0.001233103,0.1305467,-0.2491509,-0.14409263,-0.33321965,-0.24598463,-0.19241704,-0.17030507,-0.14029816,0.037408184,0.032033693,0.0794095,-0.050200783,0.07888189,0.09548784,0.17393199,0.04028885,0.13678946,0.04856524,-0.31937078,-0.22804318,-0.12351239,-0.24053465,0.27007264,-0.1610186,-0.13050827,0.14438127,-0.21950471,0.17018928,-0.21548608,0.26324752,0.20784076,-0.034879733,0.058725554,-0.017618053,-0.18682836,-0.12818097,0.16101192,-0.0789925,0.10741987,-0.2009814,-0.06388268,0.051665694,-0.14352213,0.048052672,-0.049493253,0.15895967,-0.0048365034,0.0003896843,-0.2719835,-0.088854745,0.069915295,-0.08577334,-0.1911331,0.012384729,-0.096020676,0.15974317,-0.21429038,-0.1390515,0.079272814,0.04928957,-0.12265789,0.14519894,0.027933722,-0.11793153,-0.055486042,0.20719138,-0.18106605,-0.1969851,0.058578566,-0.13004112,-0.004721467,-0.19029287,0.15534548,-0.13218062,-0.060503516,0.23120558,-0.19772184,0.10582329
conf_526,-0.21407534,0.21824065,-0.115252085,0.020329041,0.105093814,-0.07096206,-0.0045328694,0.1672731,0.10445597,-0.20815988,0.11009486,-0.023746291,-0.12013934,0.15679654,-0.09226837,0.07005303,0.19544658,-0.34697488,0.24067496,-0.13584918,-0.22841829,-0.1521119,0.17988677,-0.253709,0.027247682,0.2079702,-0.023788646,0.19530651,0.12481632,0.11262167,-0.14185968,-0.1468498,0.1281518,0.14944081,0.03640352,0.083379075,-0.19807224,0.10451337,0.11813501,0.024440316,-0.33270165,-0.15177609,-0.13795246,0.10591571,-0.22017248,0.15992749,0.11664592,-0.1798656,0.15095383,0.15115923,0.069062434,-0.16155022,-0.09653322,0.1680706,0.17568246,-0.16206464,-0.03187379,-0.0947839,-0.046563424,0.11975896,0.19266815,-0.23783389,-0.19645154,-0.14861125,0.07346506,0.09468352,-0.21286854,0.18954042,0.18560474,0.134886,-0.15175284,-0.21773468,0.02030657,0.13783626,-0.10420211,0.036894295,-0.007987762,0.18594477,-0.075787924,0.13480692,-0.16436711,-0.022139132,0.07783926,-0.22678594,-0.0074797883,0.041565172,-0.15863065,0.35457626,0.06613254,0.15433164,-0.03741396,0.10552872,0.094797626,-0.20792346,-0.04979255,-0.07642231,-0.007252346,-0.26844746,0.31184185,-0.10969396,0.11656052,-0.02191408,-0.10160065,-0.2227758,-0.18360126,0.14132941,0.053458773,-0.05026558,-0.19202338,-0.18736027,0.0863108,-0.2273017,-0.049924504,0.07373009,-0.163945,-0.18633294,0.06154122,-0.083960876,0.06731766,0.13630414,0.040727433,0.11169773,-0.119485974,-0.05262383,-0.15999547,-0.042798545,0.0538796,-0.013383727,0.12339242,-0.06823034,0.14564107,0.17967112,-0.02264645,-0.071650304,0.18695925,0.23554319,-0.20774147,0.17406933,0.12107249,-0.18905534,0.24134362,-0.23352791,-0.05927431,-0.18814139,0.114866905,-0.16376379,-0.17484312,0.38576916,-0.13710913,0.06280288,-0.08763156,0.22832394,0.13034034,-0.17519744,0.14331175,0.11029882,0.03827681,-0.18600506,0.08229773,0.08410834,0.21476717,-0.110169604,-0.14649191,0.1587019,-0.04388617,-0.16371952,0.02293085,-0.08911187,0.34751615,-0.22389165,-0.15515427,-0.11017322,0.045485176,-0.22080287,-0.043534655,0.20434712,-0.25791433,0.06794904,-0.22096658,-0.03843419,-0.08819721,0.00994267,-0.13730785,0.2120106,0.14425166,-0.15118428,0.07104487,0.18255237,-0.10084739,8.758175e-05,0.19371392,0.2967891,-0.1236188,0.027341174,0.2588087,-0.065640606,-0.08250881,0.033153057,-0.11358349,0.07296406
conf_527,-0.07083282,-0.07953787,-0.004209105,-0.014812752,-0.21181056,-0.19971094,0.16741005,0.10626927,0.2570606,0.035891738,0.05911395,0.21496668,-0.27218235,0.22790875,0.08314383,0.24021949,0.22099937,-0.110668965,0.1447001,-0.1098938,0.1353873,-0.19678257,0.13861686,-0.04685564,0.22171724,-0.09295945,-0.24568608,0.08139745,0.18371701,0.14609584,-0.036104135,-0.023146223,0.0382209,0.12425354,0.07708954,-0.21763366,-0.1800497,0.1325467,0.31646976,-0.18729346,0.06748922,-0.13177282,-0.16968615,0.25352827,-0.13111205,0.11963626,0.12006278,-0.115536995,0.21580158,0.014329802,0.19219749,-0.18007794,0.18209173,0.118986785,0.10830973,0.0024083902,-0.08503914,-0.121596426,-0.05179153,0.19244438,0.13565254,-0.20474473,-0.10034486,-0.10640936,0.08122661,0.20422338,-0.17894788,0.14099225,0.1703109,-0.10749099,-0.2089806,-0.0387005,0.1251278,-0.012468592,-0.26195392,0.21554938,0.11528749,0.07170391,-0.22520515,0.038041186,0.082361735,0.07507213,0.069231264,-0.17984366,-0.06604013,-0.085307196,-0.13747135,-0.16466488,-0.04681624,0.154007,-0.1622841,0.16510397,0.20933402,0.02788217,-0.15401232,-0.18865915,-0.19708043,0.038184762,0.09257832,-0.19586074,0.22619322,-0.36829728,-0.32205996,-0.14679636,-0.05942992,0.11991026,0.020514851,-0.31518072,0.0047409963,-0.027012035,0.22655164,-0.16002107,0.15136644,0.12479227,-0.13009274,-0.13706633,-0.08840051,-0.073079795,0.11387141,0.17071435,0.12847649,0.13741952,0.27105516,0.08527108,-0.104961626,-0.22048827,-0.18419045,-0.09014922,-0.012070929,-0.20215438,0.22842701,0.16608179,0.2155334,0.11653407,-0.07458837,-0.049032725,0.19616657,0.08859215,0.009233435,-0.0694979,-0.13425083,-0.063946225,-0.1081919,-0.12405611,0.05745842,-0.25597268,-0.04875866,0.019709116,-0.11585628,0.07265425,-0.13919437,-0.08742947,0.20373094,-0.079274476,0.11949272,0.08144811,-0.17507721,-0.08107872,0.045766067,0.17782159,-0.016035615,-0.10680041,-0.13894144,0.1164998,-0.18629947,0.23969892,-0.14654167,0.16962357,0.022764323,-0.102355175,-0.24570343,-0.12805988,0.28505093,-0.14579496,-0.06858792,0.005914252,-0.05901688,0.10349632,0.09069199,-0.056439802,0.25908154,0.024268523,-0.20284739,0.114696376,0.08730662,-0.11930046,-0.14227127,0.12549339,-0.12129503,0.0005542689,-0.037111316,-0.0024783434,0.16954455,-0.3023019,0.107591376,-0.18263006,0.0092283785,0.096139155,-0.16034007,0.034469306
conf_528,0.0008310346,0.11681616,-0.097925246,0.0041487175,0.0014323409,-0.1540888,0.11110809,0.13761055,0.18462013,-0.13955013,0.11575061,-0.0289655,-0.26767284,0.03220824,0.12261879,0.057565838,0.2066118,-0.049626715,0.071553975,-0.13689846,-0.06802634,-0.16550472,0.16678958,-0.17037795,-0.2779996,0.14928885,-0.10002568,0.2218075,0.0984196,0.1875906,-0.23225664,-0.0286232,0.23560475,0.18586572,0.09964793,0.14837028,-0.022267671,0.14389826,0.07254335,0.21732539,-0.2510197,0.124921896,-0.15499194,0.16150618,-0.051081628,0.22631384,0.16218221,-0.09169369,0.09630324,0.2280148,-0.06434733,-0.12356117,-0.25259662,0.22216673,0.21206304,-0.2603378,-0.11935176,-0.096969955,-0.22745366,0.058734834,0.054602623,-0.18768637,0.121429905,-0.17309691,0.11786482,0.2008461,-0.0647581,0.076350614,0.12156324,0.051737856,-0.1591693,-0.14551681,-0.14243005,0.3466257,-0.11238167,0.045319438,0.017040556,0.13387771,-0.13799764,0.20803039,-0.1520997,-0.06591517,0.08814701,-0.030788291,-0.0131007545,0.20660223,-0.15457831,0.24248528,0.049337357,0.079803295,-0.23300894,0.1197718,0.07150552,-0.2727983,0.07808053,-0.20172526,0.06970424,-0.2218645,-0.1702406,-0.18455027,0.16984561,-0.01145139,-0.09584669,-0.111935794,-0.0907905,0.09723886,0.18089347,0.17287539,0.0011707658,0.10979168,0.122843504,-0.13339601,0.36956105,0.20417756,-0.04118324,-0.25404668,0.1619923,-0.18811585,-0.18034683,0.039547767,0.24600247,0.07264346,-0.045485828,-0.04564692,-0.1069706,0.00044079393,0.04957201,0.056213666,0.28717467,-0.16522557,0.19062336,0.12590273,0.399935,-0.04981774,0.11235262,0.25140586,-0.035619676,0.1661936,0.18730444,-0.27849436,-0.006988125,-0.22100888,-0.24187796,-0.0029707695,0.18339446,-0.08788485,-0.22677527,-0.12460091,-0.0676727,0.19709374,-0.16936465,0.15367016,0.13522552,-0.059148002,0.10314873,0.07612724,0.0259252,-0.016916769,0.13515554,-0.019701269,0.1698008,-0.105404146,-0.15756467,0.23364149,-0.084435664,-0.16989268,0.1860745,-0.14599146,-0.12785727,-0.08920113,0.32344702,-0.2045268,0.28622347,-0.15682484,-0.19520065,0.14663719,-0.27763128,0.20769773,0.00077486405,-0.04901864,-0.14743055,-0.1932921,-0.19366314,0.17513327,0.039663155,-0.23535068,0.28837016,0.1935773,-0.07749015,-0.02078177,0.03812828,-0.009887548,-0.020271538,0.04597513,0.055947386,-0.12883508,-0.18246329,0.09155366,-0.14469907,0.16982894
conf_529,-0.15804408,0.073349886,-0.10714344,0.1583621,-0.12713127,-0.13745177,0.14510147,0.24879518,0.29857898,-0.15363005,0.1126155,0.15763226,-0.17039259,0.13177842,0.006786742,0.023616267,0.12795402,-0.14909132,0.21377216,-0.10597463,0.09133971,-0.1569828,0.15056895,-0.24556577,-0.05577863,0.34492797,-0.2984849,0.12821776,0.2424099,0.16874656,-0.09061945,0.21180762,0.08842891,0.10601001,0.20522097,-0.2491298,-0.22855598,0.14668682,0.11091277,-0.22751512,0.1913235,-0.16416952,-0.25526303,0.22736555,-0.022136766,0.09013263,0.08579723,-0.20645754,0.063646235,-0.12110024,0.08884655,-0.18567257,0.17859425,0.09143808,0.13654277,-0.1356678,-0.16247062,-0.034734275,-0.0387781,-0.012032417,0.030775344,-0.0721514,-0.31302798,-0.21194841,0.19695054,0.29764363,-0.20033118,0.2480771,0.020055909,-0.18470241,0.010308587,0.13345264,0.09954578,0.052558873,-0.120337546,0.15138425,0.115948975,0.12624556,-0.015532935,0.17864196,0.38237387,0.16289987,0.22750023,-0.12315757,0.042348303,0.07109843,-0.17281525,0.35301822,0.10564148,0.10228756,-0.094543,0.30810794,0.17543727,-0.012392268,0.08116063,-0.078303516,-0.06878645,-0.1446357,0.16611922,-0.14618279,0.082169324,-0.18402363,-0.19428413,-0.12458142,-0.09406129,0.20456542,0.073842034,-0.21628927,0.14681019,-0.060109593,0.19712913,-0.17514813,-0.038093925,0.09986207,-0.1155773,-0.18029733,0.2494437,-0.02922961,0.18620719,0.14777303,0.023587478,0.3646302,0.16853452,0.040264823,-0.23687382,0.028189586,-0.11781341,-0.11740052,0.07578664,-0.010110108,0.030192915,0.09739968,0.100543596,-0.2288211,-0.12639868,0.0735825,0.23265783,0.213845,0.0775897,-0.145683,-0.10472996,-0.09990606,-0.14054248,-0.24434057,0.109656714,-0.11815286,-0.15064497,0.2182541,-0.019912431,0.23995642,-0.13442327,0.1746222,0.123198204,-0.28222856,0.18817593,0.007505078,0.1912682,-0.19679339,0.062015336,-0.18162218,-0.031953204,-0.1285129,-0.15511341,0.002839677,-0.08544376,0.19937928,-0.24278477,-0.012185188,-0.25556666,-0.21563295,-0.20204504,-0.12485869,-0.03870473,-0.12584816,-0.014551856,0.09875966,-0.22373405,0.16235168,-0.19662786,-0.20794213,0.2572565,0.079198375,0.032220203,0.14626282,0.12036141,-0.11571247,-0.055711802,0.24010876,-0.13167149,-0.12572709,0.03669552,-0.16753511,0.028714,-0.20304893,0.11789067,-0.033032045,-0.04918557,-0.037586242,0.047905963,0.07228136
conf_530,-0.39786947,0.048449423,-0.10917856,0.12916593,-0.2162677,-0.21139349,0.19422494,0.1754687,0.107000165,0.27697057,0.102008246,0.099306256,-0.17766885,0.36185026,-0.32363492,0.102224395,0.068258636,-0.15136908,0.17528003,-0.12862104,-0.26314873,-0.1338432,0.15677844,-0.103937544,-0.060845528,0.27006182,-0.048777293,0.10077109,0.16040231,0.17204261,-0.057325967,-0.08322327,0.19582346,0.12514369,0.082904264,-0.16098656,0.053071648,0.103052795,0.15498668,-0.08433687,0.12754996,-0.082449146,-0.050762855,0.14501311,-0.06801048,0.11634268,0.09011916,-0.10806723,0.1450452,0.4411705,-0.23226865,-0.06902584,-0.04271955,-0.008674871,0.15215051,-0.057891823,-0.11794619,0.003774166,-0.2557632,0.22668561,0.04374534,-0.11885413,-0.2389263,-0.15292965,0.10847136,0.10070859,-0.09742749,0.15783574,0.057953566,-0.092472106,-0.15518081,0.034272,0.05711309,0.21225303,-0.23507524,0.06601133,0.06319583,0.12098576,-0.1323858,0.18139337,0.15291823,0.1781923,0.10506941,0.02484004,-0.17153007,0.03875369,-0.024043145,0.3207996,-0.07390604,0.1973921,-0.06936611,0.11335514,0.0814968,-0.022933971,0.24858542,-0.1060481,-0.0309335,-0.27974245,0.052990917,-0.06984165,0.03819688,-0.115934834,-0.009611025,-0.068888664,-0.13014875,0.06188693,-0.095913514,-0.019070823,0.109128736,0.45639202,0.074497245,-0.20086919,-0.29409572,0.11596156,-0.07384682,-0.14821598,0.048184607,-0.08743709,-0.12664208,0.040836137,0.04562377,0.22867705,-0.21296984,-0.20324716,-0.20542753,-0.09534064,-0.077885695,-0.027040463,0.0064641833,-0.20051499,0.030610608,0.21874453,0.030707696,0.009569176,0.1519662,0.053141057,-0.09600449,0.15485956,0.07936657,-0.16992663,-0.18712258,-0.08680897,-0.18905516,-0.2064674,0.10686536,-0.20812191,-0.066611744,-0.22161967,-0.30691877,0.10089781,-0.14994201,-0.106741674,0.1506435,0.05202197,0.1067521,-0.08099632,0.05289945,-0.2169548,0.13518575,0.072397314,0.07170001,-0.12406443,-0.1960894,0.10415979,-0.11040214,0.14807582,0.24356598,-0.08516568,-0.06551739,-0.16644709,-0.1775981,-0.16800739,0.0071183722,-0.1800794,-0.166976,0.28985566,-0.20740557,0.18651822,-0.094948515,-0.030971259,-0.09378991,0.1103447,-0.23156287,0.23289475,0.17611688,-0.27374956,0.19867027,0.24129193,-0.20793742,-0.03932718,0.19899547,0.12693708,-0.2751283,-0.11973092,0.077435255,-0.13271484,-0.18077537,-0.067065164,-0.14938125,0.17861815
