problem,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99
f21_i1,0.0030774435,-0.15018435,0.28921595,-0.13485865,-0.32592943,0.38059452,-0.18447569,-0.26403832,0.21557128,-0.23686056,0.23307535,-0.24831209,0.35416657,-0.05676259,0.09775704,-0.16765079,-0.3833906,0.19049546,-0.25435385,0.30739215,-0.22462031,-0.1469364,0.13127582,0.22790872,-0.22113475,-0.28435144,0.0773575,0.22459906,0.10153057,0.3034904,0.074763924,-0.3090571,-0.18386649,-0.05516144,0.0147155225,0.056416187,-0.58920795,-0.46473497,0.041932702,-0.16462956,-0.2829847,0.35936564,0.1422545,-0.34925246,0.2365259,0.0133504765,0.15988362,-0.016132377,-0.27747026,0.2409076,-0.09262873,0.24332309,0.12339395,0.34734812,0.16576435,0.023422599,-0.13987325,-0.2393696,-0.1552132,0.23905545,0.3025612,0.22676171,-0.1254697,-0.41192484,-0.21315002,-0.4221978,-0.124696776,-0.12615225,-0.3253795,-0.09968725,0.06450981,0.37997833,0.1680248,-0.2493555,-0.2857592,0.11136612,0.1329087,-0.20144033,-0.15924661,0.15922755,-0.050202932,-0.114356086,-0.4654276,-0.23675098,0.2663929,-0.12969305,0.017696558,0.12208328,-0.18020771,0.015979176,-0.1726368,0.108166955,0.19877596,0.4396952,0.25999454,-0.26528144,0.059653267,0.14532562,0.20699134,0.27287707
f21_i2,0.18226138,-0.12700595,-0.24750622,-0.23663597,-0.010059367,0.06357389,-0.17838648,-0.10338947,-0.044453807,-0.21641509,0.28602007,-0.2571365,-0.21789397,-0.29200202,0.27115205,-0.26948437,-0.21207619,0.19139792,0.114279285,-0.06124115,-0.33142203,0.370063,0.07673354,0.24679127,-0.2981467,0.16071953,-0.07517858,0.28539968,0.25766495,0.07282764,0.27473116,-0.2877729,0.3146807,0.3291457,0.15773329,0.27780354,0.21108665,0.079119444,0.34303057,-0.21146517,-0.32817432,-0.03094214,0.2240342,-0.08947749,0.21186909,0.16247441,0.23458587,0.4078469,-0.24111927,-0.20643616,-0.065108754,0.09291358,0.31400776,0.15864755,0.41132647,0.3753047,-0.17534181,-0.322594,-0.13402644,-0.39449495,0.16539675,0.22492775,-0.28997216,-0.020659665,-0.14537445,-0.07266577,-0.30032846,0.38976857,-0.29018083,0.4194829,0.016561907,0.61437625,0.26331046,-0.48415208,-0.23783186,0.47043803,0.29914686,-0.24809504,-0.24671043,0.34808674,-0.17560254,-0.13356331,-0.34306365,-0.14987579,0.00576233,-0.17130741,-0.28592175,0.08818042,-0.13977484,0.10294122,-0.09699146,0.25343812,0.070741706,0.305454,0.2701146,-0.15141176,-0.050955787,-0.013767797,0.15586689,0.43214515
f21_i3,0.035710473,-0.4069689,0.2350786,-0.22263448,-0.38344094,0.21376643,-0.14775707,-0.11757733,0.2565785,-0.20466153,0.14857431,-0.25949496,0.1349793,-0.14415072,0.15584908,-0.3425367,-0.123933285,0.30345076,-0.43221024,0.14498703,-0.1646562,-0.26434207,-0.2774441,0.28346923,-0.34963727,0.37527126,0.14119336,0.24977799,0.07940774,0.042966045,0.4188119,-0.23185642,0.09535201,0.29568574,0.21136594,0.3353098,0.03132638,-0.11779449,0.1033633,-0.32615963,-0.11912393,0.3184955,0.057448346,-0.28975946,0.21099475,0.14985947,0.48473904,0.17026186,-0.24046156,0.23949495,-0.26461726,0.058054395,-0.0030877213,0.21486893,0.20928644,0.0810974,-0.33064425,-0.24065976,-0.37460956,-0.7921389,0.13796425,0.31322166,-0.26617965,-0.26483348,-0.35942414,-0.104211695,-0.34314162,-0.090503246,-0.32975662,0.12900068,-0.030901622,0.18001227,0.1416924,-0.29731134,-0.22716615,0.17699714,0.25258797,-0.047801252,-0.14300631,0.39107332,-0.184072,-0.29682136,-0.12660958,-0.26617604,0.20296176,-0.17821003,-0.29548112,0.058999408,-0.29796684,0.0032227107,-0.37429014,0.10498355,0.14721254,0.3378754,0.23566526,-0.17043725,-0.20115426,0.14046098,0.3376284,0.031171285
f21_i4,0.18515262,-0.13617949,0.40153715,-0.24046947,-0.12329549,0.35236448,-0.21950139,-0.18500713,0.05376552,-0.13665979,0.3360252,-0.121364094,0.15358146,-0.19437683,0.12053691,-0.001023175,-0.1964522,0.17676137,-0.009704797,-0.13467887,-0.23248506,-0.4387592,0.24587055,0.09989083,-0.16205804,0.18388218,0.2775931,0.16777891,0.123686664,0.2032866,0.066844985,-0.13497026,0.3291986,0.025973711,0.05149008,0.089890115,-0.10250759,-0.363149,0.21853434,-0.3189501,-0.2287363,0.15028982,0.2665597,-0.248246,0.1769698,0.013851909,0.148705,0.30753717,-0.16379596,0.4034104,-0.19439389,0.28760046,0.1291695,0.24774641,0.26953226,0.11921783,-0.12082719,-0.1542089,-0.3180155,0.03546666,-0.066408545,0.32750532,-0.1833589,-0.29155996,-0.3343167,-0.27568093,-0.2900154,0.37267566,-0.04617888,0.3262109,0.26354992,0.23095292,0.49729884,-0.3010576,-0.122386314,0.2550819,0.17668279,-0.11356096,-0.27464822,0.051854335,-0.4095463,-0.33813855,-0.3605999,-0.17006363,0.26008755,-0.1686532,-0.3037333,0.3710031,-0.20439161,0.22645678,-0.18054838,0.11611771,0.091268405,0.21815757,0.22553867,-0.18933778,-0.25160968,0.18330446,0.36610767,0.08111558
f21_i5,0.2550104,-0.30394915,-0.10202786,-0.20745751,-0.24252754,0.08864545,-0.10200874,-0.120882094,0.16074754,-0.15385832,0.38674316,-0.1732774,0.15037301,-0.24321334,0.102168135,-0.33230978,-0.3358453,0.15774202,-0.16666673,0.35419765,-0.19712889,-0.34472004,-0.09587215,0.2108804,-0.25289237,-0.0038869872,0.22907278,0.3070092,0.06381662,0.21759547,-0.0058674626,-0.47401717,0.24957736,0.28238115,-0.005869601,0.039409854,0.45305467,-0.5167666,0.31420878,-0.12959674,-0.26547733,0.11771327,0.20400946,-0.22784291,0.2303915,0.26202565,0.54766715,0.28896385,-0.066798285,0.39945668,-0.27976418,0.20633063,0.40129238,0.20463955,0.16466366,0.24506222,-0.11236959,-0.26323447,-0.20429665,0.07166433,-0.05189324,0.2384958,-0.21168828,-0.42591414,-0.17147693,-0.2159798,-0.14604339,0.45256987,-0.11108054,0.13720846,0.0057206815,0.2618498,0.26355612,0.082900435,-0.15324734,0.1861642,0.19369334,-0.24703981,-0.31249845,0.030813666,-0.45484334,-0.013605014,-0.07685634,-0.23645727,0.36735794,-0.14701644,-0.22174728,0.13325912,-0.15413581,-0.00047918322,-0.19084458,0.07545264,0.07423287,0.43581575,0.15541312,-0.14371409,-0.040929466,0.10705469,0.38372904,0.24078149
f22_i1,0.14964736,-0.19354248,-0.30284822,-0.2575602,-0.23115055,0.26799986,-0.29519683,-0.2690854,0.16057193,-0.2619752,0.16945088,-0.27316096,0.25488994,-0.15161417,0.23294534,-0.19265404,-0.012817716,0.1603486,0.44856244,0.14255501,-0.18853578,-0.20933387,-0.1239879,0.25775123,-0.2452126,0.12592879,0.046761632,0.28688565,0.14653592,-0.10491179,0.0089100795,-0.21150355,0.013977453,-0.09359701,0.3865132,-0.06072708,0.56123143,0.20161341,0.19700289,0.002358946,-0.15386601,0.049375698,0.28316435,-0.22995584,0.0072172075,0.30221432,0.023004914,0.22245692,-0.2784854,0.117812715,-0.13596216,0.32047185,0.446314,-0.03551767,0.21347165,0.08423665,-0.08077389,-0.17601974,-0.16610698,-0.21869677,0.24744773,0.066602,-0.09442687,-0.3293567,-0.14263606,-0.013529504,-0.45000044,0.64484245,-0.28171754,0.10839214,0.21016927,0.20827936,0.27538106,-0.16033457,-0.1084361,0.20685838,0.20849158,-0.25895804,-0.27150616,0.58184075,-0.24041724,-0.09999111,-0.111651205,-0.321338,-0.06830288,-0.26606694,0.067583755,0.3828931,-0.21081918,0.25268865,-0.37511736,0.35187092,0.12036768,0.06775861,0.29918504,-0.2734087,-0.09851349,0.28385085,0.21737097,0.18979749
f22_i2,0.3965034,-0.17186223,0.27428815,-0.14735529,-0.15364839,0.32645756,-0.17208017,-0.2098915,0.12822002,-0.18190628,0.24613357,-0.13221093,0.32103693,-0.24184299,0.1870051,-0.19157341,-0.20226781,0.3448807,-0.16239798,0.29837278,-0.15338564,-0.20972839,-0.13891242,0.07219062,-0.16415103,0.34690523,0.1857719,0.22556733,0.2447587,0.23393524,0.09639577,-0.1063558,-0.0799756,0.13345383,0.28571644,0.3784855,0.19321993,-0.30357188,0.30757573,-0.24202558,-0.15889698,0.3206089,0.27733958,-0.21441701,0.08852932,-0.050849024,0.19173686,0.25821623,0.0045458237,0.2969497,-0.25892213,0.2906947,0.40498507,0.14872767,0.21798398,0.07477617,-0.32930854,-0.08248315,-0.28416562,-0.28377092,0.47112367,0.3720937,-0.32576975,0.20198044,-0.24088779,-0.26578715,-0.13480826,-0.04545528,-0.3959469,0.23451057,-0.038385935,0.16435505,-0.034572806,-0.24287282,-0.20823067,0.27051908,0.20339186,-0.16356282,-0.095512174,0.14682369,0.13781583,-0.21606636,-0.35758498,-0.25900444,0.04634848,-0.24718544,-0.13410443,0.42260104,-0.11222888,0.45529255,-0.1218232,0.103967264,-0.011898708,-0.40935346,0.22562303,-0.28451356,-0.08010245,0.03526794,0.51695615,0.16533427
f22_i3,0.42497033,-0.34387478,-0.37699184,-0.07590486,-0.17555624,0.1778697,-0.28656343,-0.21362416,0.2539273,-0.3193149,0.15432781,-0.24187458,0.109251335,-0.27329895,0.22460936,-0.15641445,-0.14885883,0.07720979,-0.23300464,-0.016431427,-0.2550239,-0.2591665,-0.2801911,0.29595035,-0.114694975,0.24533921,0.23733735,0.20664887,0.05513609,0.3748834,0.26642683,-0.24409264,-0.056712855,0.12692668,0.13300818,0.07245067,0.44040713,-0.10874048,0.11054732,-0.21174173,-0.17237605,0.19220185,0.1165633,-0.33487013,0.25024343,-0.018887574,0.3490159,0.30474702,-0.14137796,0.29151908,-0.05906032,0.17357697,0.44487908,0.34812737,0.24451396,0.16957931,-0.25208023,-0.2723381,-0.20743398,0.17032498,0.20333596,0.26720896,-0.25689757,0.21987683,-0.25800365,-0.30318725,-0.30947453,0.21553843,-0.27447188,0.39420578,0.12209689,0.35545915,-0.082902946,0.07042129,-0.30716684,0.23165499,0.23312847,-0.15786953,-0.22212641,0.20233719,-0.20689598,-0.14177743,-0.31141752,-0.34420392,0.19316824,-0.105522916,-0.017895866,0.18805799,-0.19055016,0.34558162,-0.27608988,0.35340878,0.18507026,0.39193794,0.24204454,-0.28950527,-0.027799252,0.12482672,0.3095029,0.27808833
f22_i4,0.12856181,-0.17382814,0.023683188,-0.2037627,-0.30342942,0.093639374,-0.109152645,-0.2360823,0.06528548,-0.23352586,0.25906837,-0.18036346,0.06567167,-0.16906528,0.24786651,-0.2264567,-0.31957084,0.127305,0.3118658,0.31884062,-0.101507396,0.06982115,-0.4088678,0.12050879,-0.27947223,-0.19963384,-0.20132388,0.30824605,0.1226725,0.14932193,-0.07472949,-0.2031355,-0.3515485,-0.13071981,0.09521485,0.26610017,0.6907822,0.11221551,-0.025750667,-0.1865664,-0.024547217,0.23148637,0.20492941,-0.30392784,0.23842975,0.07528931,-0.010276054,0.40704873,-0.24946545,0.10942419,-0.14774969,0.32264414,0.2706503,0.22708115,0.1176258,0.13906847,-0.2068819,-0.26626143,-0.24495532,-0.5436855,0.3294274,0.3057206,-0.23768224,-0.110200405,-0.15941457,-0.39308992,-0.25342542,0.72127354,-0.3334935,0.061653998,0.4310546,0.3458415,0.25369585,-0.3092249,-0.20250958,0.006001388,0.2536186,-0.03191895,-0.20565426,0.1123606,-0.3358935,-0.06478167,-0.058681633,-0.28116235,0.17811373,-0.24259728,-0.20655696,0.14882553,-0.2533581,0.13656802,-0.15206966,0.30392864,0.13604985,0.32345158,0.13012348,-0.29015115,-0.21775573,0.22107804,0.2901198,0.31210598
f22_i5,0.2610439,-0.18470827,0.28057504,-0.2412467,-0.18420126,0.1374663,-0.20324488,-0.3094319,0.34305102,-0.18419188,0.093360394,-0.26169795,0.20861965,-0.3511929,0.33064124,-0.09840957,-0.17312786,0.27764046,0.45264876,0.08419744,-0.20577233,-0.19345276,-0.10999697,0.22248615,-0.32830918,0.061842136,0.25947046,0.17953067,0.26602986,0.42475003,0.108847246,-0.07221627,-0.28411594,0.2065403,0.002041042,0.04165424,0.06704078,-0.034017265,0.24154969,-0.23579076,-0.21510316,0.031292174,0.19451848,-0.34781855,0.24575011,-0.089145064,0.34252062,0.3844161,-0.356714,-0.10880655,-0.1882615,0.17644875,0.2959513,0.19094044,0.21136045,0.18087,-0.15609658,-0.28016108,-0.3302518,-0.13119352,0.3177798,0.17659324,-0.20580128,-0.06272991,-0.25964305,-0.17291665,-0.34670955,-0.026657442,-0.37243465,0.3322646,0.06136348,0.3639366,0.028054029,-0.16025843,-0.23262194,0.036875717,0.25756,-0.1909022,-0.35660923,0.124645144,-0.67255825,-0.13906717,-0.28118223,-0.19675048,0.17242914,-0.18394673,-0.04101933,0.28731516,-0.21873817,-0.46180534,-0.109920874,0.3083495,0.07562165,0.36930805,0.1417441,-0.19750035,-0.19824399,0.0011153551,0.27807674,0.27460486
f23_i1,0.17415637,-0.13415492,-0.124184266,-0.2500217,-0.12413187,0.17042045,-0.28384823,-0.21422853,0.21943744,-0.174023,0.29475355,-0.20580389,0.22616278,-0.20414995,0.22409427,-0.344478,-0.3144667,0.27770096,-0.287233,0.16113412,-0.08511264,0.04242351,-0.42981076,0.2519556,-0.24287587,-0.26433763,0.17104778,0.19509336,0.19519296,0.38598195,0.32371217,-0.27106673,-0.3334919,0.3286272,0.12748086,0.095238276,0.17937717,0.034829017,0.030450534,-0.27394217,-0.07374156,0.07741001,0.2323233,-0.24867769,0.21247017,0.18381542,0.28689808,0.19626738,-0.14844392,0.33810735,-0.091174126,0.08482773,0.11743749,0.30345315,0.2689733,0.29405043,-0.14947268,-0.2507447,-0.27168792,-0.1895558,0.08925712,0.35016784,-0.27890837,-0.08842034,-0.38976967,-0.24871024,-0.26994216,-0.08145998,-0.10370748,0.25014862,0.36791918,0.36140075,0.20914452,-0.16848418,-0.21049543,0.23878683,0.32308692,-0.2654856,-0.17952533,0.052848224,0.19168033,-0.035478678,-0.1005884,-0.19993755,0.3997385,-0.13327476,-0.22424963,0.39901936,-0.22511052,-0.057191856,-0.25935158,0.26270956,0.35146433,0.16630092,0.19905643,-0.2017443,-0.10256955,0.29842126,0.31524372,0.231501
f23_i2,0.17150033,-0.17123683,0.33579248,-0.35899118,-0.17266679,0.30974767,-0.2605875,-0.3012885,0.3785338,-0.22902417,0.12503986,-0.27233753,-0.019142486,-0.3340701,0.2307174,-0.31230834,-0.12259252,0.29537925,-0.5042977,0.20289843,-0.19639125,-0.09497432,-0.2983206,0.1509557,-0.26800308,0.087055854,0.1348915,0.22358455,0.2487022,0.08384121,0.18380307,-0.20936422,-0.57930434,-0.14629997,0.3410791,0.018465621,0.34446046,-0.30908057,0.33601722,-0.3391756,-0.32062384,0.21567827,0.120121054,-0.23584646,0.3401208,0.4753894,0.0015686769,0.06945576,-0.144965,0.12131511,-0.1738525,0.2612771,0.20008889,-0.032621782,0.22442703,0.20398666,-0.15400566,-0.16307886,-0.2029643,-0.04560044,0.33238307,0.17674816,-0.22470014,0.42096585,-0.17684722,-0.2660966,-0.3232141,-0.14275219,-0.28786892,0.17462763,0.28692478,0.29702914,-0.020316195,-0.09474229,-0.2478842,0.12884976,0.2781537,-0.26988953,-0.18702865,0.11511724,-0.22437614,-0.29713634,-0.15873072,-0.21624568,0.26366156,-0.31564504,-0.06312084,0.3485855,-0.16072765,-0.51297873,-0.22390822,0.34984893,0.3729518,-0.28446203,0.19431452,-0.14446492,-0.2174927,0.10212771,0.3142141,0.202083
f23_i3,-0.13136537,-0.2883867,-0.044631757,-0.14856027,-0.24036248,0.161804,-0.16240336,-0.30310693,0.00039126145,-0.20719112,0.1526755,-0.16820134,0.26859456,-0.22977985,0.19636382,-0.1353135,-0.15132481,0.047268264,0.32067072,0.27095217,-0.23055501,-0.55137885,-0.5758262,0.21436381,-0.23666087,0.005268555,0.3811348,0.14749464,0.16009478,0.007308218,-0.013190459,-0.3252156,0.08384839,-0.029127954,0.21103849,0.16209637,0.38079536,-0.33707917,0.11468572,-0.17643921,-0.19740069,0.23348005,0.22996691,-0.24766968,0.18512921,0.007543721,0.27235433,0.117526606,-0.21089917,0.055268522,-0.25103885,0.05692567,0.124839954,0.09486148,0.2729837,0.05393359,-0.17165218,-0.04443787,-0.26511106,-0.6025248,0.36337066,0.283911,-0.21564153,-0.15895072,-0.43635762,-0.3518955,-0.29940826,0.601422,-0.09047179,0.108460955,0.2145638,-0.07146657,0.36550352,-0.20504378,-0.24103042,0.38300717,0.22950998,-0.217891,-0.25037718,0.48085856,-0.22513027,-0.11028937,0.040271606,-0.25385448,0.34467906,-0.253471,-0.24273075,0.10416441,-0.27815187,-0.2912207,-0.20778248,0.15162252,0.3649296,-0.5021213,0.17053734,-0.35564995,0.003379916,0.21716733,0.27783296,0.22518416
f23_i4,0.110907406,-0.11033526,-0.03973984,-0.26332927,-0.37713104,0.029061683,-0.12992492,-0.21454419,-0.28410614,-0.08209711,0.25573885,-0.25073764,0.3182375,-0.23857027,0.30810767,-0.19922087,-0.18378392,0.20356803,-0.07237409,0.27908245,-0.24863972,-0.4445644,-0.24094503,0.30608118,-0.25765365,0.09412967,0.4918553,0.2827533,-0.03213296,0.13889351,-0.043509178,-0.14742102,-0.3346613,0.10429691,0.21481174,0.25168628,-0.36596286,0.10454908,0.032157578,-0.1898844,-0.25827044,0.3303305,0.24457105,-0.34259647,0.1835078,0.40448424,0.33264047,0.10305754,-0.26251686,0.35010004,-0.105870664,0.07901618,0.09387291,0.20126222,0.038724568,0.33201587,-0.15918176,-0.24368058,-0.0852146,-0.6893993,0.11342874,0.2971307,-0.24319535,-0.047546316,-0.28888798,-0.2696374,-0.26529434,0.35936227,-0.22214878,0.121556476,0.4293209,0.06219341,0.3300926,-0.047979653,-0.2017573,0.084895186,0.17702729,-0.18666808,-0.29661363,0.15905245,-0.46678257,-0.49795514,-0.09006009,-0.17100322,0.34327972,-0.28483787,-0.19304122,0.4226732,-0.23843493,-0.31663713,-0.21649869,0.08862374,0.28283006,-0.07658187,0.032110758,-0.16619822,-0.17171639,0.28824142,0.14430065,0.107680574
f23_i5,0.17204767,-0.18146275,0.027306719,-0.16024205,-0.34880376,0.29940435,-0.24275367,-0.18743248,0.36795956,-0.22547027,0.3485219,-0.2183582,-0.06865167,-0.10630839,0.23960485,-0.046194486,-0.23169944,0.18934472,0.40188593,0.12659152,-0.04952382,-0.04361114,-0.12967896,0.17163059,-0.1648033,-0.08686795,0.123313986,0.12653883,0.35807747,0.23278219,-0.2233639,-0.16347772,0.04074142,-0.2269013,0.36283508,0.075269006,-0.2626181,-0.36017212,0.013307486,-0.2263392,-0.18150079,0.37080723,0.25138664,-0.3034093,0.0648146,-0.11228632,0.3195684,0.40956184,-0.21485758,0.14165646,-0.114576854,0.3168471,0.1396351,0.15568595,0.060925264,0.0447855,-0.2195032,-0.21770395,-0.15469733,0.46155977,0.24807854,0.32755557,-0.29755712,-0.057926826,-0.28284213,-0.53553736,-0.21681644,0.085183136,-0.3938595,0.19310923,0.22688755,0.22742777,0.43038255,-0.23959307,-0.23644704,0.18212008,0.16979313,-0.016636714,-0.038061947,0.27333105,-0.4705987,-0.31944838,-0.14607193,-0.34813502,0.048403963,-0.06399321,-0.15242414,0.4009339,-0.23009455,0.21711884,-0.1921749,0.06240442,0.2788102,0.27048612,0.3281144,-0.20740429,-0.07551713,0.14319819,0.45108938,0.44130003
f24_i1,0.25868016,-0.15943795,0.54731566,-0.3270271,-0.24432643,0.22874907,-0.17513035,-0.12573314,0.26098746,-0.10953757,0.11140742,-0.28556213,0.27670002,-0.17348658,0.111883916,-0.2722269,-0.17756605,0.2668476,-0.0836314,0.037208356,-0.08385353,-0.17768869,0.1355752,0.06310725,-0.24921645,0.1304697,0.35798907,0.32271594,0.13258433,0.32706404,0.38392195,-0.022731636,-0.35759604,0.13426274,0.2463085,0.20283662,-0.10716562,-0.18191165,0.24035478,-0.2003878,-0.17349434,0.18860291,0.16418964,-0.28869477,0.20575966,-0.06605469,0.04285204,0.26693818,-0.24868675,0.43032104,-0.21452232,0.16822661,0.1547305,0.1147244,0.21760541,0.22768739,-0.11558546,-0.24766617,-0.20917119,0.3642592,0.11623878,0.30500862,-0.08236824,-0.04735639,-0.39897272,0.079935245,-0.10255715,0.122677624,-0.16110085,0.26298594,0.36932534,0.3361322,0.41322342,-0.45462656,-0.23793985,0.39037418,0.18072246,-0.28270176,-0.31429526,0.115136385,0.22574088,-0.28365186,-0.21309227,-0.17947957,0.2869764,-0.2443608,-0.25514632,0.1261359,-0.11108468,-0.17709683,-0.14524013,0.11939617,0.18575326,-0.027255213,0.26711378,-0.2673602,-0.42679158,0.16901708,0.3380542,-0.01593336
f24_i2,0.2561566,-0.3170755,-0.3284845,-0.14690961,-0.15858886,0.25162208,-0.15921858,-0.17250963,0.34161136,-0.3873098,0.24947475,-0.21887147,0.108913384,-0.175962,0.16206229,-0.059274536,-0.14878017,0.3047329,-0.13150534,0.23347642,-0.113197364,-0.36834764,-0.072837174,0.10826984,-0.1709185,0.001446877,-0.066509515,0.1936185,0.112840615,0.25481212,0.08639662,-0.21944015,0.11241127,0.13068894,-8.1283164e-05,0.19269854,0.0769097,-0.24213463,0.26178563,-0.0385304,-0.1561214,0.44478643,0.09003304,-0.38723314,0.16936898,0.028191919,0.27980018,0.081474416,-0.27572325,0.35322234,-0.20349278,0.10455628,0.2915573,0.22507846,0.18306068,0.08338304,-0.12991647,-0.23443277,-0.21398549,0.38289115,0.24974863,0.31751966,-0.2191103,-0.20298587,-0.3426043,-0.32244164,-0.40714148,-0.05387406,-0.21753225,0.15931696,0.02534979,0.12139744,0.35403413,-0.48218045,-0.28042752,0.40220305,0.15272146,-0.16025047,-0.21142842,0.19801086,-0.5102366,-0.25298783,0.03882373,-0.22465794,0.14228518,-0.21782158,-0.18864028,0.24821098,-0.30445546,-0.26019335,-0.07650728,0.006165849,0.31875157,0.36149126,0.28076714,-0.28920507,-0.14714375,0.19520317,0.4077318,0.12883456
f24_i3,0.18333502,-0.22897929,0.7381884,-0.26346618,-0.2161319,0.06616518,-0.2890005,-0.20089884,0.24828458,-0.17704529,0.05898002,-0.285871,0.15337385,-0.25974828,0.20718728,-0.2936896,-0.13527872,0.16295478,0.27193528,-0.043936644,-0.22884215,-0.31579995,0.11854802,0.14603354,-0.19465756,0.3703258,0.36819315,0.27929205,0.2400739,0.17685148,0.19257772,-0.14910202,-0.35278186,0.28443542,0.44649854,0.32693785,-0.019942248,-0.16454254,0.20789377,-0.19309227,-0.27053666,0.35117435,0.29008332,-0.16704248,0.22982809,-0.009629167,0.68362176,-0.061986335,-0.25221094,-0.034256402,-0.32189316,0.06669094,-0.12689514,0.10416303,0.10326864,0.3465681,-0.029575903,-0.1984285,-0.22456208,-0.21662074,0.14913084,0.33873627,-0.20349854,-0.3440527,-0.29609427,-0.21347629,-0.39724734,0.06573698,-0.23257717,0.29412484,0.3357823,0.28329676,0.0034520365,-0.29282072,-0.1575296,0.16344246,0.17552878,-0.15514278,-0.12362996,0.25124162,0.17363581,-0.3008721,-0.4891967,-0.18931465,-0.10587334,-0.21853617,-0.15980648,0.19064455,-0.167504,-0.020208066,-0.2931229,0.15344013,0.16454156,0.0768312,0.22437482,-0.1420458,0.10185049,0.20471546,0.20237322,0.08070447
f24_i4,0.10963981,-0.27323106,0.0567744,-0.22651528,-0.14008723,0.14655896,-0.2557025,-0.13937591,0.22635883,-0.16652384,-0.05447578,-0.12188204,0.05376103,-0.25237733,0.10342139,-0.03910102,-0.31402567,0.23421654,-0.3797725,0.24486807,-0.27246773,-0.28528926,-0.024807693,0.24394946,-0.21368904,0.23732387,0.06064012,0.23425323,0.031991757,0.20610827,-0.22925484,-0.19453433,-0.2808886,0.19989754,0.23621409,0.21766096,-0.19962053,0.050207075,0.02999808,-0.11537285,-0.29974216,0.33058962,0.26294982,-0.076750025,0.15577511,0.39824632,0.112760864,-0.25216702,-0.34504133,0.18895134,-0.28813252,0.03712415,-0.018727265,-0.0051215347,0.21292883,0.25189894,-0.02620561,-0.17047285,-0.18215933,-0.28680164,0.3559185,0.19489828,-0.13920285,-0.3710197,-0.25139531,-0.33018905,-0.24068992,-0.12721238,0.20780252,0.054970033,0.19007796,0.13140732,0.13874322,-0.04928336,-0.22799361,0.28876728,0.2500134,-0.17908132,-0.26620176,0.19111373,-0.6971203,-0.116137385,-0.22943176,-0.29258353,0.21605717,-0.2815857,-0.109473936,0.123154245,-0.23618524,-0.53982186,-0.12523037,0.0629554,0.39646137,0.48988274,0.33817747,-0.20350935,-0.35722408,0.35529917,0.14960141,0.322357
f24_i5,0.20548287,-0.27604708,0.12213257,-0.25216895,-0.2721378,0.19781,-0.11469774,-0.018903442,0.30211565,-0.2528362,0.24557625,-0.38964248,0.19363683,-0.2093849,0.17038144,-0.19074905,-0.3919751,0.10402703,0.13695295,0.3030522,-0.324621,0.05480445,-0.35227376,0.10884251,-0.25031433,-0.070736654,0.21130437,0.16243412,0.3092564,0.2180484,0.26356676,-0.3332515,-0.095440656,0.14490229,0.29820374,0.26362407,0.17733763,-0.11116791,0.2855807,-0.23031655,-0.19241346,0.37797746,0.09007225,-0.24927011,0.21397197,0.34330717,0.42683452,0.32914403,-0.16639733,0.40073037,-0.31385994,0.14943548,0.4958798,0.1525085,0.2763427,0.104779795,-0.1739601,-0.19462574,-0.17919911,0.15631731,0.23576875,0.06546743,-0.26582873,0.29893208,-0.13424358,-0.2625644,0.059191238,0.5762386,-0.16772859,-0.014949702,0.20257618,0.17876947,0.076038666,-0.4296532,-0.29288587,0.3218912,0.18919927,-0.32062048,-0.054843586,0.31932816,-0.39607835,0.07890847,-0.31835896,-0.21137264,0.055865202,-0.08523551,-0.27178395,0.26615733,-0.22895445,-0.5707933,-0.12105342,-0.021036975,0.1774739,0.0820367,0.06568839,-0.1447619,-0.10994994,0.08355453,0.09039201,-0.0430556
