problem,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99,p_100,p_101,p_102,p_103,p_104,p_105,p_106,p_107,p_108,p_109,p_110,p_111,p_112,p_113,p_114,p_115,p_116,p_117,p_118,p_119,p_120,p_121,p_122,p_123,p_124,p_125,p_126,p_127,p_128,p_129,p_130,p_131,p_132,p_133,p_134,p_135,p_136,p_137,p_138,p_139,p_140,p_141,p_142,p_143,p_144,p_145,p_146,p_147,p_148,p_149,p_150,p_151,p_152,p_153,p_154,p_155,p_156,p_157,p_158,p_159,p_160,p_161,p_162,p_163,p_164,p_165,p_166,p_167,p_168,p_169,p_170,p_171,p_172,p_173,p_174,p_175,p_176,p_177,p_178,p_179,p_180,p_181,p_182,p_183,p_184,p_185,p_186,p_187,p_188,p_189,p_190,p_191,p_192,p_193,p_194,p_195,p_196,p_197,p_198,p_199
f20_i3,0.1839096,0.28306273,-0.16020396,0.05433566,0.1096612,0.15274794,0.07399492,0.42841515,0.051072657,0.061030243,0.2619672,-0.2772408,-0.32668772,-0.24751608,-0.1363405,-0.19012785,-0.28292197,0.1493382,-0.09052537,0.20389917,0.091561936,0.097047195,-0.2515479,-0.09588756,0.093455106,0.14394806,-0.30870414,0.24987002,-0.08982525,-0.06807209,-0.11023245,0.060541227,0.24614921,0.13660547,-0.14364992,-0.3267932,-0.25142512,-0.17437431,-0.18995896,-0.15668891,-0.4131876,0.14413849,0.09041334,0.1622526,0.17066059,-0.2020873,0.1265148,0.047596574,-0.15715805,0.21447249,0.03321397,-0.22071145,0.00089705404,-0.14848699,-0.16590826,-0.2611493,-0.56268126,0.2853785,0.20276247,0.33370385,0.01598412,0.20647952,0.19727042,0.10076935,-0.12868199,-0.2383005,0.17300294,0.115588695,-0.22032173,0.3743733,0.027340824,-0.18226369,-0.15747504,0.13496843,0.17667387,-0.24021766,0.55763286,-0.066425964,-0.11831191,-0.1757165,-0.2838263,0.14354222,-0.19418916,0.08196538,0.23987427,-0.15801184,0.15649566,-0.24910958,0.2334801,-0.01696349,-0.25364187,-0.18433328,0.20652232,-0.093674846,0.17160562,0.22347425,-0.21231107,0.10380879,-0.06264675,0.2080579,0.008008707,-0.18176425,0.30159044,-0.18617693,0.27652484,-0.11865469,0.0048202192,-0.12068846,-0.31441346,-0.48357427,0.10297061,0.21921615,-0.06301536,-0.029677894,-0.25180024,0.26722288,-0.101525545,-0.5089393,-0.26988372,-0.15996374,-0.41663986,0.2806723,-0.1374447,-0.016501566,0.3855697,-0.5372071,0.12004363,0.085038595,0.1787297,0.1924047,-0.0839614,-0.21968244,-0.08736114,0.14528427,0.07563473,0.22896625,0.2533217,-0.2525127,-0.04432239,0.5829449,-0.29555523,0.13701834,0.20773625,-0.06996008,0.049046863,0.22538164,0.20951813,-0.3262569,0.2388267,-0.044586353,0.14227565,0.34972224,0.14144583,-0.32634112,0.027463807,-0.20446001,0.13465443,0.1815233,-0.082544245,-0.07647392,-0.012897309,0.13633908,-0.1488205,-0.16637585,0.16200791,-0.13291417,0.17898607,-0.23604186,-0.0005454495,-0.19686684,-0.30516794,0.11127415,-0.31990957,0.22792009,0.23874775,-0.17279105,-0.12573993,-0.12252488,0.23706485,-0.23256926,0.20075004,-0.09199985,0.06586114,-0.20825723,0.22499698,0.17977786,0.2023777,-0.21572998,0.1253685,-0.07001355,0.11567628,0.14014216,0.13007934,0.26989257,0.07343679,0.22178935,-0.088424735,-0.2279417,0.23989324,-0.20409508
f20_i4,0.22352123,0.047724072,-0.17088819,-0.15719236,0.24028228,0.15076476,0.19819848,0.19054846,0.36706868,-0.07793793,0.13957758,-0.23472667,-0.10635858,-0.13313383,-0.19086652,-0.1698185,0.03257546,0.3201295,-0.14750989,0.25783798,-0.04942473,0.12619476,-0.38423586,-0.31609294,0.16854711,0.20733637,-0.013395758,0.2313048,-0.1776892,-0.25922242,-0.119307466,-0.06747707,0.13067338,-0.032965627,-0.153245,-0.18416302,-0.23235463,-0.2254474,-0.16079043,-0.11973553,0.11453543,-0.29370025,0.30350602,0.27604818,0.2866944,-0.2077172,0.21189351,-0.058226373,-0.061353583,0.17321251,0.14867832,-0.08437124,-0.1538406,-0.24309868,-0.24627943,0.1031769,0.33697802,0.23308466,0.24603346,0.3658767,0.22154136,0.15036847,0.31020242,0.14059453,-0.18901694,-0.23557709,0.21815313,0.12708494,-0.22950149,0.08101198,-0.07687059,-0.103881285,-0.35750365,0.22402573,0.12929375,-0.05065637,-0.20233561,-0.054354075,0.038507078,-0.21157075,0.100495905,-0.19520847,-0.31339025,0.21454352,0.28797728,-0.17098023,0.18437545,-0.22316292,0.11108957,0.27807984,-0.0026415358,-0.1132063,0.13299777,-0.039891876,0.17104934,0.28850442,-0.16006686,0.3080049,-0.33940795,0.1639709,-0.02515382,-0.024935221,0.23727074,-0.19909057,-0.13316505,-0.21388355,-0.2437486,-0.09506762,0.07053152,-0.29667988,0.21076925,0.15431967,-0.23575357,0.29950947,-0.27729455,0.27784804,-0.24911246,0.18470863,-0.007961305,-0.16193941,-0.34088132,0.263798,0.021481346,-0.09064703,0.12473089,-0.1976245,0.19706023,0.1284619,0.054033317,0.23204388,-0.085975446,-0.23444313,-0.14334199,0.3012554,-0.10327849,0.091643006,0.31603968,-0.13193624,-0.32680717,0.29524946,-0.4118801,0.058047928,0.06374189,0.23264535,0.056659628,0.11371706,0.14853305,-0.26945958,0.23863128,-0.22654843,-0.16790393,0.2977042,0.36005354,-0.072862186,0.16828622,-0.30372337,0.28599313,0.14432807,0.12411611,-0.16052295,0.17645429,0.2923279,-0.0008699393,-0.22113374,0.1910116,-0.092818685,0.040987246,-0.1154318,0.011252806,-0.31456366,-0.1754915,0.2531178,-0.18272139,0.14583422,0.026823146,-0.16089514,0.25494754,-0.27236605,0.07159088,-0.15708719,0.19572762,-0.49067882,0.051448096,-0.15225972,0.13630274,0.12648883,0.28761798,-0.17513484,0.14271705,-0.17146458,0.16514108,0.03235533,0.25686577,0.18996754,0.21760535,0.19856459,-0.26479334,-0.012609791,0.061724268,-0.18573257
f20_i5,0.0891357,-0.0025603934,-0.24984442,-0.23808157,0.19317397,0.12562008,0.10541582,-0.12755919,0.23850967,-0.027168244,0.20299454,-0.07508866,0.16847198,-0.1831969,-0.15221247,-0.2137431,-0.2572244,0.12203792,-0.26970786,0.10661117,-0.046956416,0.30475682,-0.14107153,-0.16601916,0.15720297,0.0022767545,-0.2221534,0.09792898,-0.24125594,-0.09414803,-0.07866385,0.34061134,0.24719003,-0.0035561887,-0.116035454,-0.26662838,-0.3682472,-0.26392707,-0.08535607,-0.16368705,-0.3720282,-0.0074915956,0.15279223,0.22285262,0.19844158,-0.18475051,0.16847065,-0.17712641,-0.24299951,0.0028956656,0.27077487,-0.2977853,0.16054936,-0.14899737,-0.2420557,-0.073279805,-0.10833632,0.26534697,0.093897134,0.1807965,0.2522846,0.1928649,0.1832214,0.1158167,-0.07168798,-0.31158638,0.11865554,0.17668787,-0.061361868,0.027624043,-0.038699813,-0.19616647,-0.2284206,0.09452526,0.1096315,-0.22105004,0.33480293,-0.06707997,-0.21407627,-0.1681866,-0.06567437,0.25037897,-0.19155277,0.21574935,0.3867159,0.013574503,0.017225986,-0.14578745,0.1491955,0.2814733,-0.26512355,-0.24688263,0.09775569,-0.21630254,0.3586278,0.19686215,-0.24509631,0.17085709,0.09020462,0.23067726,-0.34490737,-0.096474,0.050277036,-0.05785013,-0.02480231,-0.21665984,-0.21822284,-0.1447448,-0.2568163,-0.32207105,-0.04552599,0.21859278,-0.6240181,0.027669849,-0.17409067,0.2481351,-0.09486486,-0.105661914,-0.12877081,-0.26755446,-0.253519,0.14780036,-0.26092157,-0.094806746,0.3988111,-0.15427415,-0.05472211,0.004170438,0.35120544,0.26124126,-0.24941716,-0.12957175,0.08358921,0.33612946,0.38720798,0.0001689402,0.1828441,-0.15508772,-0.411493,-0.12504433,-0.197411,0.09675481,0.18725535,0.074908115,0.32132393,0.24944805,0.1741818,-0.14670564,0.09171806,-0.03021926,0.180462,0.25295365,0.12816308,-0.14226638,0.09927062,-0.107363075,0.31810313,0.16637248,-0.17168777,-0.24974175,0.21999618,-0.0055075367,-0.18884031,-0.17837735,0.11735312,-0.13838471,0.35794127,-0.19604602,-0.08762595,-0.2672427,-0.24355479,0.1994169,0.16117801,0.13646391,0.029922102,-0.24471612,0.17241631,-0.1845172,0.28442323,-0.16873783,0.17456906,-0.3383849,0.16512007,-0.10986004,0.18110538,0.26300532,0.17818964,-0.2628389,0.116389446,-0.13903749,0.109403014,0.32441863,0.1126546,0.057514414,0.21375687,0.012995802,0.10905749,-0.09889744,0.12985544,-0.04905231
f21_i1,0.12775555,0.2705118,-0.076758765,0.075654216,0.0902702,0.25847962,-0.04353195,-0.37671092,0.26416817,-0.18735279,0.30962923,-0.218066,-0.30865955,-0.25245747,-0.2698369,-0.22839767,-0.026170796,0.07766907,-0.014074114,0.2618976,-0.16480373,0.1335088,-0.10656927,-0.18524276,0.2250939,0.24109131,-0.4239168,0.17688027,-0.07839227,-0.21930274,0.07145905,0.16325894,0.14222401,0.39653873,-0.081282094,-0.15770254,-0.2900198,-0.26032135,-0.20990573,-0.31377298,-0.23618735,0.1015512,0.20602599,0.25508502,0.2378,-0.09316993,0.082856566,-0.31088963,-0.17691086,0.3403471,0.20954308,0.037097733,0.06067884,-0.31480327,-0.20478691,-0.24538805,-0.21019375,0.27757996,0.17366289,0.2510904,0.06611627,0.12070026,0.14210236,-0.09635408,-0.13958962,-0.1705184,0.111672975,0.2964993,-0.13998945,0.35269365,-0.09604688,-0.24304439,-0.3364731,0.21815747,0.07489674,-0.5167392,-0.13504517,0.10857125,-0.06722929,-0.25870666,-0.051823325,0.16807747,-0.08109871,0.16369316,0.24495316,-0.034014214,0.08829947,-0.2367992,0.013256292,0.15117784,-0.22880341,-0.073129326,0.22675869,-0.16263226,-0.21898878,0.12840192,-0.15683517,0.11804968,-0.3047965,0.26619166,0.1319714,-0.13646294,-0.13460445,-0.3210995,-0.21500401,-0.19087034,-0.14460889,-0.12758887,0.019746684,-0.2072403,0.026473274,0.19956248,0.12096733,0.018807383,0.006778042,0.25503892,-0.30417734,-0.3137186,-0.2627411,-0.20001152,0.09540263,0.090705924,-0.2291783,-0.33725068,-0.08025968,0.10143549,0.037441887,0.2389311,0.28158987,0.015080622,-0.42009977,-0.20170482,-0.17020547,0.012281307,0.2696718,0.32798252,0.17506677,-0.03779515,0.1139027,-0.24732512,-0.38361877,0.173734,0.094870605,0.25654936,0.1574696,0.22822216,0.09588315,-0.19954646,0.2092018,-0.1024187,-0.2411815,0.29923415,0.27042517,-0.006657747,-0.02309111,-0.049372103,0.025838241,0.113396935,-0.06037817,-0.02473487,-0.14843138,0.15189062,-0.2898059,-0.23120457,0.23517387,-0.11331718,0.4079698,-0.25016648,-0.22063838,-0.1255495,0.06994122,0.083247356,0.31943646,0.22517933,-0.009864915,-0.13219294,0.30507365,-0.27298674,0.26743263,-0.05292988,0.16409928,-0.23696807,0.30519867,-0.21586199,0.14341593,0.19453688,0.10828322,-0.2053129,0.15124165,-0.28357738,0.37185085,0.2509469,0.08057512,0.14544892,0.08215908,0.17682624,-0.10499773,-0.33426735,0.13915268,-0.01543538
f21_i2,0.16348729,0.09124214,-0.14651571,-0.03246327,0.20163924,0.1847256,0.22717069,-0.60387516,0.18527141,-0.1546266,0.13141677,-0.1856515,-0.2512631,-0.12786153,-0.017722368,-0.16885717,-0.04744244,0.13435265,-0.3381953,0.056186162,-0.3065927,0.1627549,-0.0064690523,-0.118445866,0.1806436,-0.06388002,0.013289026,0.07955474,-0.14367858,-0.12125323,-0.27429724,0.24061562,0.18554838,0.14615646,-0.20008759,-0.0351571,-0.28840724,-0.17081116,-0.19545412,-0.33787492,0.3848716,0.5113727,0.23626283,0.32873318,0.21834417,-0.03859113,0.13811168,-0.21992645,-0.2887381,0.2583173,0.3174575,-0.045191847,-0.0710543,-0.16045384,-0.1392686,-0.061882455,-0.14689463,0.075107746,0.23179401,-0.051293787,0.064405814,0.07566287,0.12807791,0.057516262,-0.22732574,-0.09735867,0.15993802,-0.25888163,-0.2493992,0.029622938,-0.12043678,-0.23183133,-0.20946547,0.15773198,0.1558649,-0.26738968,0.02039051,-0.08776265,-0.121103965,-0.12499617,-0.37273204,0.12715933,-0.30498987,0.14250168,0.102301694,-0.3151991,0.26515207,-0.049584202,0.34668228,0.37880495,-0.14923422,0.111868486,0.06555473,-0.16489473,-0.02668015,0.1619642,-0.20352025,0.11349024,-0.2793968,0.21123178,-0.3627904,-0.07698831,0.18437478,-0.24440227,0.11213916,-0.12732837,-0.16251375,-0.12923434,-0.17096388,0.006979178,0.038886826,0.172287,-0.23900007,-0.25116855,-0.2201078,0.10305905,-0.22502685,0.50671685,-0.08752319,-0.19777527,-0.0036965697,0.028200801,-0.32685858,-0.3142647,0.053630553,-0.4559401,0.1433421,0.16887957,0.25634226,0.2858499,0.024471512,-0.17243779,0.06818607,0.27072668,0.05102026,0.073447905,-0.0028449344,-0.10568124,-0.24962273,-0.47084448,0.19507548,0.17457706,0.20345832,0.30488318,-0.060929485,0.07584945,0.23758,-0.04633613,0.067949004,-0.102266,0.21696818,0.13151391,0.29299414,0.07708196,0.061729733,-0.2434403,-0.025236078,0.11067683,0.20809218,-0.18922168,-0.09811033,0.17969021,-0.34570166,-0.1339552,0.10228777,-0.3500831,0.23906557,-0.281735,-0.06732542,-0.20849113,-0.30145928,0.31040448,-0.14607449,0.23251364,-0.076232366,-0.13658802,0.31954128,-0.18047522,0.2325939,-0.08737622,0.16316882,-0.2024822,0.10942402,-0.23365474,0.13929614,0.17416134,0.078683905,-0.23927028,0.09700537,-0.059186153,0.079469375,0.56574667,0.03243749,-0.013633233,0.186059,0.08078317,-0.045513824,-0.017627241,0.1265142,0.038276512
f21_i3,-0.026739022,0.24747862,-0.13019542,-0.12085402,0.2794189,0.088905565,0.04186428,-0.30483478,0.21963604,0.18503293,0.22886257,-0.03278232,-0.34361717,0.0076132347,-0.28187424,-0.13896799,-0.30093887,0.25175312,-0.25256732,0.22891812,-0.036402304,0.138094,-0.19409987,-0.23769005,0.21449377,0.25699282,-0.2857224,0.2287676,-0.18466723,-0.281486,-0.26042575,0.15179698,0.20333384,0.086565055,-0.20956904,-0.14623076,-0.20804705,-0.16199552,-0.21421179,-0.19963743,0.22220314,0.16757323,0.25237042,0.31355083,0.05679726,-0.06839679,0.22830522,-0.3654114,-0.3287346,0.3034841,0.12424872,0.042108588,0.2683002,-0.4468583,-0.13774097,0.12931183,0.075844325,0.28590637,0.07507354,-0.39521703,0.27094483,0.17184125,0.18154202,0.13503014,-0.32110488,-0.13210067,0.21329297,-0.08245466,-0.03365088,0.3581525,-0.08644069,-0.18400605,-0.30234805,0.0991541,0.107577495,-0.16616352,-0.06768195,-0.3298169,-0.29138815,-0.2661162,-0.29181,0.24368802,-0.3501305,0.20177723,0.25548545,-0.298926,0.18808742,-0.1635166,0.17681026,0.22632495,-0.12102148,-0.12658553,0.04622166,-0.12198817,-0.012879391,0.04502445,-0.0659238,0.16416663,-0.24582084,0.22902606,-0.39586192,-0.03610313,0.048442144,-0.26009667,0.14025436,-0.02074174,-0.2256386,-0.22670303,-0.14776829,-0.6430484,0.084914625,0.23979554,0.1552092,-0.1055535,-0.09617146,0.08915631,-0.14956015,0.4028156,-0.28072613,-0.18639553,-0.19391307,0.30726072,-0.21410984,-0.19387394,0.061346874,-0.16229251,0.015080648,0.18675287,0.07658819,0.045667335,-0.035003096,-0.08579713,-0.2875845,0.18759756,-0.32558796,0.058642957,0.12803213,-0.21024844,0.22362944,-0.05973212,0.061035674,0.20442033,0.15525457,0.17452446,0.21534581,0.20643318,0.1412878,-0.2156067,0.11462281,-0.17409627,-0.18727459,0.4548444,0.2581763,0.1961978,0.12004353,-0.14049886,0.22846836,0.06690541,-0.4344119,-0.32813418,0.21584257,0.19289738,-0.21620461,-0.13953526,0.17442949,-0.019599745,0.20261694,-0.15443304,-0.35136053,-0.17957778,-0.2342478,0.13699152,-0.058326885,0.21576582,0.30322164,-0.19178432,0.09079921,-0.09591732,0.04783226,-0.07581277,0.20627514,-0.27064773,0.16180257,-0.094574355,-0.0016883742,0.12308228,0.2581996,-0.20899767,0.12923682,-0.21218768,0.11333694,0.32112306,0.25362396,0.062113106,0.2926338,0.27940962,-0.027462253,0.023205386,0.12049759,-0.025976963
f21_i4,0.21085915,-0.004920064,-0.16146758,-0.19657975,0.14396599,0.11552512,-0.009141363,-0.15669572,0.5921912,-0.2872956,0.109863214,-0.20090958,-0.0039778636,-0.09830395,-0.23415169,-0.04465952,-0.23184288,0.10335501,-0.17496754,0.061913334,-0.22483946,0.2564048,-0.2148474,-0.24872841,0.123641446,0.13812578,-0.3262599,0.04446237,-0.18371269,-0.24479355,-0.052274324,0.28856346,0.15709163,-0.08720708,-0.19625333,-0.1304402,-0.311169,-0.1492815,-0.28720677,-0.22697814,0.03236371,-0.067932315,0.047146358,0.19690542,0.13492605,-0.13238277,0.28292862,-0.09459611,-0.2842617,-0.22991721,0.2664556,-0.20478293,0.20540869,-0.29039127,-0.22798456,-0.21464415,-0.34998026,0.13165602,0.18000114,0.3096966,0.124844365,0.13278854,0.12065349,0.076487824,-0.2189241,-0.12813333,0.16580507,0.13077945,-0.19490525,0.45948797,-0.14532949,-0.087659284,-0.34961835,0.37585142,0.26665673,-0.31046483,-0.04496143,-0.10208255,-0.28096798,-0.23841622,-0.46730572,0.015101448,-0.16702248,0.079876415,0.050729085,-0.13858892,0.23069227,-0.21784028,0.22363731,0.011362225,-0.12723675,0.19934481,0.22952338,-0.13607356,0.024143582,0.1916302,-0.08587607,0.24376342,-0.077565566,0.20117524,-0.058420893,-0.21101634,0.12683894,-0.2591814,0.114880525,-0.06504106,-0.34715283,-0.13854583,0.006174392,0.061413202,-0.17997873,0.1269563,-0.0812575,0.10409701,-0.14095266,0.07918468,-0.09341816,-0.010734545,-0.18091388,-0.21267454,-0.067329936,0.25527325,-0.097165816,-0.2212162,0.6029961,-0.013497999,0.096936114,0.08347648,0.18698134,0.049135186,-0.3370782,-0.117267385,-0.34547812,0.4372392,0.10650357,0.18842326,0.11491579,-0.19718127,-0.021084407,-0.19580595,-0.31908566,0.22855394,0.22202569,0.21489403,0.30094638,0.18699116,0.15886113,-0.2699929,0.10632306,-0.15400404,-0.20003095,-0.102762066,0.24664588,0.2688426,0.06940462,0.0899824,0.13439833,0.29294088,0.014443556,-0.22618611,-0.0026284182,0.08321643,-0.17361899,-0.1234085,0.22318241,-0.013723998,0.3652938,-0.2340877,0.00068694074,-0.124225095,-0.27026194,0.24239922,0.022281427,0.027508281,-0.09648357,-0.16959018,0.13287006,-0.23573516,0.16373068,-0.25452152,0.1514205,-0.3107972,0.18796948,-0.17553836,0.06289864,0.19487533,0.081447616,-0.119912006,0.20843479,-0.19230418,0.14629033,0.08360799,0.18949866,0.017299384,-0.035424735,0.23865788,-0.09279032,-0.061540272,0.35047358,-0.12482366
f21_i5,0.114117235,-0.0037336755,-0.14287722,0.14425942,0.2661981,0.235575,0.20449513,-0.17362855,0.3180858,-0.2890141,0.25420868,-0.008443858,-0.37205786,-0.2624875,-0.043898985,-0.07989076,-0.18660437,0.10383848,-0.1504054,0.13539314,0.034989398,0.2224141,-0.101300925,-0.11707579,0.27264696,0.17287861,-0.37683225,0.23860082,-0.27950862,-0.18668099,-0.2797299,0.19756144,0.18526034,0.05336419,-0.061271112,-0.13540325,-0.20227323,-0.13063867,-0.26233393,-0.19443293,-0.12730627,0.168681,0.11101678,-0.04894605,0.11036319,-0.11059664,0.20689663,-0.06387345,-0.18623875,0.46544206,0.22038421,-0.02627525,0.12974362,-0.17961875,-0.23611261,-0.27843875,-0.085177615,0.08676005,0.21374005,0.09755247,-0.0040954775,0.16988784,0.19675547,0.21263082,-0.17705494,-0.049096495,0.14615245,0.10223126,-0.14147374,0.14998624,0.03295809,-0.29901922,-0.35338002,0.18171798,0.20380269,-0.099337496,0.19318905,-0.05123954,-0.13741736,-0.08391557,0.027895428,0.020948395,-0.27810305,0.27758047,0.03926007,-0.10176821,0.21150014,-0.19783881,0.10754405,0.30190828,-0.2752634,-0.101345025,0.3084971,-0.10587195,0.11035887,0.10026163,-0.1701963,0.23703763,-0.1764268,0.11181617,-0.17359418,-0.17812139,-0.224121,-0.1141234,-0.13798785,-0.117679045,-0.23506862,-0.2125031,-0.103221774,-0.12522481,0.025326721,0.32797348,-0.00248017,-0.0762732,-0.13609336,0.35241586,-0.13961446,0.19730377,-0.2467794,-0.18532863,-0.05197287,0.12496113,-0.28293338,-0.101478286,0.20704848,-0.20225658,0.09706542,0.08372736,0.052904233,0.061800417,0.020685723,-0.026806299,0.1919714,0.27152845,0.22211371,0.2096753,0.2840544,-0.33534598,0.026625888,-0.13723418,-0.19032177,0.14491534,0.098701954,0.19933419,0.059347883,0.20998265,0.21559377,-0.26427972,0.18562093,-0.13141146,0.12277014,0.1844441,0.27690625,0.23032625,0.102115035,-0.1197557,0.1303164,0.21260938,-0.07701241,-0.039064333,-0.07122085,0.16860269,-0.24934527,-0.2056017,0.14779717,-0.26175702,0.23272847,-0.11904413,0.01493704,-0.3031369,0.13533068,0.21116683,-0.040346373,0.13760504,0.07619109,-0.05778885,0.03378742,-0.24024758,0.117679745,-0.2706618,0.38732314,-0.28048903,0.24607405,-0.121033296,0.09845391,0.16870663,0.094573855,-0.005253314,0.23514509,-0.007350775,0.044043563,0.17687179,0.0252121,0.16252472,0.18437497,0.23737906,-0.079116225,-0.21587235,0.078590564,-0.13154337
f22_i1,0.23904389,0.04778072,-0.20727451,0.14394684,0.23363745,0.0671481,0.34165728,-0.12952429,0.21443991,0.08688,0.19476165,-0.13387011,-0.31346473,-0.07419283,-0.19416247,-0.07362537,-0.25605273,0.10058917,-0.17084372,0.043974828,0.08478503,0.21180058,-0.06604296,-0.06436367,0.19276927,0.24034445,0.009703523,0.013896648,-0.16062233,-0.15954815,-0.25833103,0.25335604,0.20629784,0.11602455,-0.1289535,-0.16482837,-0.35164338,-0.20545338,-0.1294875,-0.124988824,-0.025985213,-0.11586516,0.23801567,-0.10936576,0.20692424,-0.08501775,0.16574469,-0.17041683,-0.10741805,0.27309737,0.25365418,-0.19017927,0.38557088,-0.18951234,-0.058679733,-0.341166,-0.36406988,0.17071857,0.18675731,0.6158414,0.06110818,0.15675792,0.17094345,0.12222492,-0.1573426,-0.3254924,0.15724139,0.19091196,-0.09278708,0.008190917,-0.28858793,-0.11178764,-0.10326817,0.14446652,0.15461002,0.06646826,0.16634957,-0.25060323,-0.19318196,-0.17954785,-0.04492334,0.13000935,-0.22287652,0.28935343,0.23957369,-0.21965556,0.2090909,-0.34440377,0.045752592,0.12829672,-0.11364723,-0.102330655,0.086983584,-0.17094356,-0.23090987,0.25781083,-0.15385121,0.1334931,-0.37288114,0.13357826,-0.34440613,-0.19475682,-0.23466848,-0.26164183,-0.16740209,-0.22293901,0.029290095,-0.21146472,0.021905614,-0.28285906,-0.019150835,0.2250878,-0.18784577,-0.33535814,-0.25295526,0.21794009,-0.23658694,0.343878,-0.28631002,-0.19850925,0.024671087,0.050374486,-0.092853464,-0.27854085,0.07092287,-0.40431553,0.16228098,0.1912233,0.050059255,0.11852579,-0.16474803,-0.2268927,0.10505217,0.38653615,0.25011104,0.29051122,0.31997722,-0.011402258,0.053955413,-0.104330964,-0.45912278,0.12181471,0.24034128,0.3433469,-0.22603251,0.29714656,0.22184554,-0.18864876,0.08639522,-0.17055501,0.12503636,-0.10525085,0.3320481,-0.41008785,0.18125172,-0.060762446,0.09102816,0.25649264,0.027765334,-0.0050707352,0.15329342,0.108277924,-0.18679665,-0.24636354,0.17380781,-0.08818942,0.1579506,-0.16178901,-0.20180948,-0.16653268,-0.16775335,0.19396758,-0.3163788,0.2787902,-0.07136797,-0.1786293,0.24098633,-0.25770032,0.20149913,-0.111018404,0.08937684,0.10887302,0.2979762,-0.0936557,0.22891347,0.2540988,0.06879446,0.02127594,0.17199485,-0.081700146,0.17015198,-0.016900474,0.13310327,0.22736754,0.21447252,0.055166878,0.02741685,-0.24680237,0.045102306,-0.23052965
f22_i2,0.25395456,0.19266543,-0.0871163,-0.19762093,0.06576122,0.099541195,0.18887958,-0.006697228,0.35787407,-0.20702332,0.10063883,-0.021683306,-0.3077552,-0.2698088,-0.25946525,-0.16261582,-0.14730129,0.16831206,-0.22502229,0.12593909,-0.41631523,0.08578238,-0.03286836,-0.07810025,0.055056434,0.20830148,-0.21906073,0.10803187,-0.19124678,-0.17268197,-0.08935128,0.12571566,0.3094744,0.07851454,-0.12603766,-0.069667876,-0.032164022,-0.1959258,-0.053445745,-0.122300036,-0.3015324,0.01571148,0.234043,0.14711075,0.11709101,-0.04581126,0.23947118,-0.25919524,-0.16402812,0.063127756,0.25075123,0.10825795,0.09991453,-0.07281422,-0.19284944,-0.1707736,-0.32747966,0.174161,0.069230095,-0.09367459,0.030826665,0.113729276,0.25873765,0.2212169,-0.16143031,-0.2859184,0.25275344,-0.03151549,-0.23595712,0.063393414,-0.32174927,0.024619436,0.13729171,0.24392316,0.25220814,-0.0666708,0.113968335,-0.16599485,-0.108133174,-0.21546131,-0.1707822,0.22671525,-0.11420279,0.17350872,-0.030791143,-0.22525862,0.16370359,-0.15554191,0.32795548,0.46958858,-0.23201148,-0.0061828378,0.1893841,-0.2672914,0.5047292,0.106858164,-0.061029937,0.148681,-0.43196586,0.13852932,-0.17625225,-0.005711619,0.024879634,-0.26471728,0.3189775,-0.013919953,-0.20833677,0.01812791,-0.25957888,-0.4432037,-0.20157091,0.21365185,-0.09295214,-0.22685687,-0.11770595,0.16507907,-0.12661676,0.22215298,-0.13077301,-0.19933473,-0.060847778,0.16453984,-0.10342589,-0.38633665,-0.0064782067,-0.009818017,0.16088355,0.1604861,0.15078123,0.1057006,-0.34661898,-0.18622538,-0.020154614,0.2727003,0.048495736,0.14766125,0.15430123,-0.10836146,-0.20773832,-0.47926405,0.137553,0.17211337,0.19077069,0.24821416,0.23008347,0.049620096,0.19555697,-0.1594305,0.15876439,-0.23080546,-0.07514237,0.26561794,0.34277576,0.02205789,0.18934682,-0.029020356,0.2038945,0.20045112,-0.17188601,-0.055981807,-0.33814517,0.14732704,-0.29614925,-0.10560353,0.019990033,-0.072410375,0.07438366,-0.36105323,-0.008437867,0.13493474,-0.11059587,0.29471797,-0.48422602,0.21171334,0.065214425,-0.18440264,0.20176458,-0.17455019,0.0920713,-0.25385663,0.2650417,-0.5240305,0.08511401,-0.13196468,0.09739459,0.18989387,0.27084357,-0.27041295,0.13164929,-0.06748549,0.20347866,0.31926218,0.041228924,0.042342518,0.16563214,0.23047668,-0.039775427,-0.21226348,0.0053833644,-0.18742193
